gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
LARP4,0.624142857142858,8.26421428571429,4.60783695294403,0.000357869775914011,0.0350205368409249,0.379799812147759
ADGRB1,-1.38728571428572,6.71478571428571,-4.59381029263634,0.000367851069965727,0.0350205368409249,0.354500937774106
REPS2,-0.586285714285714,9.23257142857143,-4.59031489349255,0.000370382617284425,0.0350205368409249,0.348192901632845
TARS,0.920285714285713,7.31714285714286,4.58681480764899,0.000372935501238406,0.0350205368409249,0.341874959454508
PSAT1,0.744428571428571,8.72407142857143,4.58436655515783,0.000374731942523265,0.0350205368409249,0.337454803087656
LTBP1,1.11357142857143,7.0425,4.58262529653694,0.000376015025495253,0.0350205368409249,0.334310646937001
SOAT1,0.602571428571428,6.22357142857143,4.5816456401633,0.000376738889232849,0.0350205368409249,0.332541543896853
ARSG,-0.858428571428572,5.58307142857143,-4.57946326003031,0.000378356592156939,0.0350205368409249,0.328600107771295
B3GNT5,1.43985714285714,5.95721428571429,4.57511744353276,0.000381599245751796,0.0350205368409249,0.320749782006366
AJAP1,-0.969857142857143,7.15564285714286,-4.56745683329634,0.000387384946801753,0.0350205368409249,0.30690619278776
DOK6,-2.38642857142857,6.27778571428572,-4.5670053920568,0.000387728698088742,0.0350205368409249,0.306090173438253
BMI1,0.700285714285714,9.10728571428571,4.55806923478611,0.000394598028553263,0.0350205368409249,0.289932406604959
ATP6V0E1,0.657428571428571,10.3828571428571,4.55748625518619,0.000395050492423349,0.0350205368409249,0.288877979100591
ARMCX6,0.650857142857142,7.07528571428571,4.55617990184364,0.000396066319135473,0.0350205368409249,0.286515051962493
COX6B1,-0.615285714285715,8.79507142857143,-4.54253642562498,0.00040683724829208,0.0350205368409249,0.261824994530754
FXYD7,-1.28085714285714,8.252,-4.53687349503901,0.000411395791516395,0.0350205368409249,0.251570722517081
PPFIA2,-1.14585714285714,8.07392857142857,-4.52410743649385,0.000421865576148127,0.0350205368409249,0.22844086407839
PLXNA3,0.852857142857142,6.96914285714286,4.52269845960415,0.000423037755872782,0.0350205368409249,0.225886908494557
SMAD5,0.591285714285714,7.7775,4.50409747926604,0.000438829761864716,0.0350205368409249,0.192149157847076
PMS2,-0.727142857142858,7.36957142857143,-4.50404598585667,0.000438874308931634,0.0350205368409249,0.192055707026841
BEX2,-0.781285714285714,6.4795,-4.49433871446265,0.000447355538263324,0.0350205368409249,0.17443354591032
DNAH9,1.46185714285714,5.53378571428571,4.49030335748719,0.000450930539195066,0.0350205368409249,0.167104842842796
CFAP161,0.746571428571428,4.79385714285714,4.48911896116469,0.000451985373000473,0.0350205368409249,0.164953490555755
BMP2K,0.680285714285713,7.694,4.47561412648637,0.000464193427549329,0.0350205368409249,0.140412170463363
ADAMTSL3,1.30442857142857,6.56878571428571,4.45679991921586,0.00048176729757957,0.0350205368409249,0.106189166130398
NFKB1,0.839999999999999,7.39285714285714,4.45628239329352,0.000482260234290027,0.0350205368409249,0.105247242911787
ATCAY,-1.81357142857143,8.07764285714286,-4.45064467663977,0.000487663707748771,0.0350205368409249,0.0949844372415791
RGS2,1.13528571428571,7.98821428571429,4.44429978449285,0.000493819272073407,0.0350205368409249,0.0834301997509757
PPM1D,0.859285714285714,7.47264285714286,4.44187264017553,0.000496195005029825,0.0350205368409249,0.0790091532324597
SSFA2,0.929142857142856,9.76628571428571,4.44005764835999,0.000497979206369421,0.0350205368409249,0.075702730505598
GPR85,-1.22528571428571,5.62935714285714,-4.43936837728467,0.000498658506118525,0.0350205368409249,0.0744469731610336
C3,1.16385714285714,9.97021428571429,4.4373614862761,0.000500641778694865,0.0350205368409249,0.0707904036433016
