gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
USMG5,-0.700647005144656,11.3189314850764,-3.37950495519343,0.00161993981751505,0.211866441810433,-1.19054844971781
MRPL21,1.37640654177136,7.84026228967551,3.37882544721035,0.00162305648363957,0.211866441810433,-1.19211239477534
CAP2,-0.815767704561878,12.5070166029759,-3.37798804999175,0.00162690520485128,0.211866441810433,-1.19403952139818
TRAF1,1.35732683221102,8.12799377085541,3.36351265519683,0.00169482729616532,0.215969437777004,-1.22731472486431
PCDH11Y,-0.812710239577091,9.67002162378619,-3.3546073069706,0.00173794834756161,0.215969437777004,-1.24775047267448
HLA-DMB,1.01562690178257,9.22664294357851,3.34973958272507,0.00176195878307461,0.215969437777004,-1.25890934073276
NDUFAB1,-0.596203261652875,10.9496331894612,-3.34368211570839,0.00179227950923803,0.215969437777004,-1.27278424796747
MEF2C-AS1,1.72108198764721,7.81989710062009,3.33597220867143,0.00183159130239526,0.215969437777004,-1.29042586839914
SLC41A3,-0.821197063227247,9.19779024348144,-3.33343033064412,0.00184473113122222,0.215969437777004,-1.29623762918905
CHGB,-0.736767700562525,10.9659206608783,-3.33099178203647,0.00185742119107898,0.215969437777004,-1.30181103328102
AASS,0.752034289224773,11.220423396427,3.32479017033948,0.00189006976214268,0.217180133727618,-1.31597577061452
BOK,1.12342026756986,7.93745126269294,3.30925772710111,0.00197425649565964,0.221638657392042,-1.35139360357324
STAG1,0.636265605461626,10.7103512355863,3.29691245373761,0.00204370233818438,0.22371814493726,-1.37948341700454
SAMD12,-0.973457555474025,10.6862226909599,-3.28968738325903,0.00208541725351237,0.223827146319289,-1.3958979511752
SLC17A7,-0.614447971551237,14.7994958532732,-3.26854320262458,0.00221219881233091,0.229360216905922,-1.44382805484146
ACTR10,-0.7376376288067,10.1128292714024,-3.2610839780809,0.00225864765852316,0.229360216905922,-1.46069843583912
C9orf85,0.730479887965321,10.1567445232296,3.25073818810446,0.00232460716663925,0.229360216905922,-1.48406392824876
ITPKB,0.593157629599169,10.8903066399592,3.23337174583604,0.00243945732326304,0.229360216905922,-1.52319742490992
LMO3,-0.782311717266013,12.5360386267944,-3.23025909771472,0.00246060337739184,0.229360216905922,-1.53019975502457
GRM5,-0.622909395667312,12.6755208734054,-3.22880223352388,0.00247056036575837,0.229360216905922,-1.53347594385987
DNAJC6,-0.602276943713262,12.2199722938561,-3.21903904143235,0.00253828034942624,0.229360216905922,-1.55541110397779
ZIC1,0.756135358609393,12.2861412557282,3.21428446715732,0.00257189326979634,0.229360216905922,-1.56608049698289
AVIL,0.618751697804381,10.2278658097587,3.21424576135476,0.00257216862848229,0.229360216905922,-1.56616731933323
PTPRS,-0.630265955557791,12.0945343526409,-3.21324647664518,0.00257928737028285,0.229360216905922,-1.5684086569082
FHOD3,-1.14697587459215,7.94663713290675,-3.21173611437186,0.00259008241371808,0.229360216905922,-1.57179560544763
CCT6A,-0.69409900885599,11.3533063943062,-3.20872182979205,0.00261175466488836,0.229360216905922,-1.57855251683961
MRVI1,0.725271216197647,10.7738350956139,3.20600692554791,0.00263142147710656,0.229360216905922,-1.58463542251856
KIAA1549L,-0.68046499223808,12.1390537202008,-3.20174314135168,0.00266259202369411,0.229360216905922,-1.59418311696355
MRPS23,-0.683014555153758,9.66456627628551,-3.19656153984067,0.00270094343307294,0.229360216905922,-1.60577685446509
FAM19A1,-1.66608871179356,6.91047871325891,-3.18753634548873,0.00276899590850831,0.229360216905922,-1.6259464159024
WASH1,0.764332277270185,10.1206586521454,3.1838362403683,0.00279736252009226,0.229360216905922,-1.634206537069
NAP1L2,-0.625121520313937,11.7823908947142,-3.18256327714749,0.00280718508037834,0.229360216905922,-1.63704710292382
ATP6V1A,-0.605597385539309,13.7415767692535,-3.17671755039446,0.00285271332633945,0.229360216905922,-1.65008370400937
KCNIP2,-0.593536230884412,11.7553919920022,-3.17222848745426,0.0028881491188528,0.229360216905922,-1.66008596982004
NUP93,-0.913756069776692,11.6342735530814,-3.17121283608793,0.00289622407606895,0.229360216905922,-1.66234791813565
WWTR1,0.63159885751161,11.5084284532084,3.16850985619068,0.00291781841789032,0.229360216905922,-1.66836578112009
SYT1,-0.744657836020833,13.2411811916798,-3.15424385475675,0.00303433800833685,0.229360216905922,-1.70008093269998
GLT1D1,-0.682470940393892,9.63452137316452,-3.1416575200026,0.00314078039750363,0.229360216905922,-1.72799681777985
HEY2,0.796274150161983,10.3992221891169,3.14132740308226,0.00314361914183948,0.229360216905922,-1.72872817497801
AMPH,-0.635024968992091,10.4417643115718,-3.13902424363251,0.0031634920883066,0.229360216905922,-1.73382952861761
CAMK4,-0.776382460775474,9.87565699323645,-3.13849626564954,0.00316806447981381,0.229360216905922,-1.73499867604606
LDOC1,-0.774431948884102,9.84471363037136,-3.12354373340578,0.00330017975717963,0.229360216905922,-1.76806420106737
PAQR4,1.50535231878333,8.58070237849568,3.12313757502415,0.00330384002878967,0.229360216905922,-1.76896114519727
RBCK1,0.599501170767203,10.4112718501029,3.12195973095485,0.00331447637617003,0.229360216905922,-1.77156188325789
SNUPN,1.00717491492047,9.67351594600001,3.12143851984978,0.00331919341210295,0.229360216905922,-1.77271256928195
RGS4,-0.77145134066669,11.3910546984766,-3.12084114952153,0.00332460749806747,0.229360216905922,-1.77403126194293
ARHGEF3,-0.683114680491607,11.1233073486368,-3.11973975501264,0.00333461152868239,0.229360216905922,-1.77646221824301
C11orf74,-0.844674557840835,9.58032850019893,-3.10610382349525,0.00346084562618389,0.231249751639147,-1.8065193160144
FAM181B,0.580018118435703,10.5406089906184,3.0988627141645,0.00352970033319237,0.232936372664121,-1.82245065821424
