"",all_results,benchmark
lu_adc_GSE123902_GSM3516667_169572501765469,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169572513822619,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169572514282862,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169572532643678,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169579734226734,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169579780402406,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169587518585197,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169587519449437,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169587519478557,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169587533309678,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169587533592995,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169587534059811,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169587534065061,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169587546147572,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169587546704293,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169587546708723,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169587565345693,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169723749621044,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169723749623715,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169723750374621,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169723764325620,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169723764333876,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169723764631261,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169723765054757,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169723796536115,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169723796572444,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169727105613028,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169727105849588,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169727119972269,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169727120005851,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169727120074541,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169727120566196,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169727120595684,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169727151525301,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169727151988148,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169768847035814,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169768847105387,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169768847567669,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169768862304677,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169768862312731,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169768874371419,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169768893704427,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169793543588718,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169793543658804,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169793557542756,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169793570401182,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169793589753646,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169793589832029,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169794750823851,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169794750826227,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169794751092516,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169794751359835,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169794751552733,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169794751646044,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169794765536550,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169794797485406,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169795556097461,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169795556134302,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169795570777444,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169795583425318,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169795583600500,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169795584191268,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169795602205555,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169795602791347,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_169795603058020,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170137140746612,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170137167775461,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170137186952988,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170180358622005,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170180373763828,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170180373821789,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170180385654635,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170181029682588,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170181044352950,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170181044881652,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170181057006317,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170181075786524,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170181075880371,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170198344001395,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170198344056036,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170198358182630,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170198358445430,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170198359035107,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170198371093214,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170198371559158,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170198371592939,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170198389709532,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170198390225821,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170199686002910,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170199713474851,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170199732046756,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170199732403110,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170258473314726,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170258473334700,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170258473347379,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170258473827115,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170258487982006,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170258488256732,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170258488478445,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170258500545443,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170258500610974,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170258501089070,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170258519935326,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170258519997228,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170265184254830,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170265184495861,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170265184520046,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170265198844261,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170265230075803,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170265230134707,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170265230334757,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170268017748203,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170268030331174,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170268048930654,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170268049463134,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170276726631646,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170276726884653,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170276741408691,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170276741598565,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170276742163677,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170276754509222,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170276754746203,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170276772789036,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170276772825436,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170276773357916,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170276773583795,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170327461021428,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170327461452195,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170327461719269,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170327488973742,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170327507389173,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170327507584925,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170327507949293,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170343433649054,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170343447780190,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170343460367267,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170343460915614,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170343460916459,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170343479064813,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170343479327606,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170343479860453,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170344372693227,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170344373184436,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170344418536373,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170344418588909,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170660080077733,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170660080269606,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170745952586476,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170745966542068,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170745966553390,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170745979583843,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170745979586989,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170745979619685,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170745979690205,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170745979857142,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170745998461301,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170745998764267,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170798565701988,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170798580090677,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170798580619492,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170798580653404,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170798592416157,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170798592968948,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170877887887205,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170877888128923,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170877888382829,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170877888612084,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170877888645470,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170877915425516,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170877915904413,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_170877934488883,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191026787473116,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191026787739877,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191026802407157,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191026802841828,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191026814663595,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191026814708444,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191026815450547,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191026833571171,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191026834074526,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191026834393883,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191080742931380,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191080757877467,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191080757909292,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191080758397172,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191080770431326,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191080770484572,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191080770726835,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191080789134054,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191080789359027,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191080789633820,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191096729754539,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191096730044268,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191096742099883,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191096742664100,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191096742866227,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191096761051885,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191096761469301,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191210531481507,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191210531960621,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191210532256550,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191210577574811,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191210577677747,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191210578131229,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191215632268723,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191215646468398,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191215646718253,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191215646722469,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191215647181214,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191215659273524,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191215678404893,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191215678736821,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191226637573547,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191226637637405,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191226637670171,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191226638396141,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191226652257588,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191226652575589,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191226664900460,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191226684071222,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191226684561637,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191553860712238,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191553860942180,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191553875130094,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191553875372339,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191553875654901,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191553888173275,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191553906600243,TRUE,TRUE
lu_adc_GSE123902_GSM3516667_191553906792733,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191553907059934,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191553907124572,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191553907418910,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191576409029036,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191576409303347,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191576423651116,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191576436750187,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191645396879795,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191645396987116,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191645397236590,TRUE,TRUE
lu_adc_GSE123902_GSM3516667_191645397759860,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191645411855734,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191645424413108,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191645424666972,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191645425002206,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191645443122926,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191645443833252,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191647276710836,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191647322066278,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191691434085150,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191691448536421,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191691448837878,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191691460856605,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191691479734053,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191691480586533,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191708882220851,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191708896586524,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191708896816485,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191708897130227,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191708897336102,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191708909464803,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191708910013155,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191756797590942,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191756812339557,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191756824866102,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191756825225955,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191756825679724,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191756843792684,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191756844349222,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191756844545964,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191760421776236,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191760436189045,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191760448994547,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191760449322229,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191760467647260,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191760467941107,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191760468236021,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191774112541532,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191774126983468,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191774139017948,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191774139267875,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191774139738420,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_191774139767086,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192101737522915,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192101751904683,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192101751930222,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192101752105756,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192101752364326,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192101752621940,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192101764516276,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192101764938028,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192101764939107,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192101765208821,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192101783361443,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192121064541427,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192121079486766,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192121092127990,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192121110912419,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192121111168805,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192121111460150,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192180120308526,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192180121135853,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192180135057334,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192180147903724,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192180148459820,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192180148459830,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192255416461619,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192255416555756,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192255416715565,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192255416748773,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192255431199150,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192255431687006,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192255444503284,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192306956323253,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192306956622133,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192306970810294,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192306983659243,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192306984176037,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192307002272996,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192307002292461,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192315278388003,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192315304917798,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192315305716532,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192315323698100,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192315324553636,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192317693516126,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192317693519590,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192317721077483,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192317721558382,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192317721602907,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192317740137757,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192325880790428,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192325895736739,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192325908023670,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192325908392861,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192325908548013,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192325908810670,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192325927423283,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192653640785189,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192653641333046,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192653655398254,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192653655661797,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192653686652318,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192653686881707,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192653687482142,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192678068116788,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192678068382123,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192678068607395,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192678083356406,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192678083610355,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192678115075806,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192718870564267,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192718885309668,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192718897625948,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192718898412443,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192718898419428,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192718916479910,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192718916934053,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192718917024476,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192729607990052,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192729608505694,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192729622404020,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192729654126430,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192729654618478,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192729654713573,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192745848387491,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192745848621916,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192745848892252,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192745895061853,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192747056523998,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192747056786339,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192747070967203,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192747071494900,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192747071522588,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192747083254628,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192747084072758,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192788798291372,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192788813273003,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192788843870645,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192788843910957,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192788844670324,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192788844694364,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192806917658933,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192806917696412,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192806917893027,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192806917949797,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192806932043693,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192806932143323,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192806944979318,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192806945147636,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192806963494299,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192806963537779,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192806963566302,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192859665516317,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192859679446749,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192859679874342,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192859679963564,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192859680234212,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192859692296436,TRUE,FALSE
lu_adc_GSE123902_GSM3516667_192859710838565,TRUE,FALSE
