"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj
PSMA1,1.08734476946467e-53,-1.04761679247484,0.207,0.772,1.32993138753224e-49
STUB1,1.13303783634107e-53,-1.09282938580552,0.246,0.841,1.38581857762876e-49
SNRPD3,1.30852937054654e-53,-1.05084499002986,0.245,0.844,1.60046227311547e-49
CPD,1.30900205213112e-53,-1.72487717543041,0.095,0.542,1.60104040996157e-49
SNRPF,1.34624302807083e-53,-1.07326157099441,0.298,0.908,1.64658984763343e-49
STMN1,1.39907351308858e-53,-1.2213868641968,0.188,0.72,1.71120681385864e-49
LGALS8,1.49991210312819e-53,-1.42133469344946,0.075,0.504,1.83454249333608e-49
RABL6,2.13852843248057e-53,-1.12802903313911,0.103,0.571,2.61563412576699e-49
REEP5,2.1526055704212e-53,-1.21345918582515,0.273,0.847,2.63285187318217e-49
MRPL1,2.16860458717643e-53,-1.40702102811298,0.078,0.504,2.65242027057549e-49
KRCC1,2.18350852692099e-53,-1.32364442227674,0.079,0.513,2.67064927927706e-49
ORMDL3,2.24595751238278e-53,-1.52967337990678,0.097,0.545,2.74703063339538e-49
PPP2R1A,2.27126886856925e-53,-1.28561558380175,0.17,0.7,2.77798895314705e-49
DDB1,2.34685672795693e-53,-0.981210391987718,0.114,0.608,2.87044046396412e-49
PRDX1,2.50416301024663e-53,-1.16186541188654,0.588,0.96,3.06284177783266e-49
GTF2I,2.51114884464988e-53,-1.06621877221559,0.254,0.839,3.07138615189127e-49
DDX42,2.76131562293059e-53,-1.06938519817841,0.09,0.542,3.3773651384064e-49
SEPT9,2.91579188220563e-53,-1.0093829885834,0.162,0.689,3.56630505112571e-49
HLA-E,3.54701749485292e-53,3.35702568599194,0.706,0.386,4.33835709795461e-49
UPF3A,3.66641372994021e-53,-1.11959348474503,0.142,0.643,4.48439063308988e-49
NAA20,3.88559665571456e-53,-1.14328589311586,0.122,0.611,4.75247326960448e-49
COPB2,3.9565779228944e-53,-1.10889722414858,0.112,0.591,4.83929045749214e-49
C1orf122,4.40205441475205e-53,-1.22141880080169,0.255,0.818,5.38415275468323e-49
SNRNP25,4.445159411648e-53,-1.15797796596737,0.112,0.582,5.43687447638667e-49
FBXO9,6.24144214508168e-53,-1.26257722417622,0.077,0.504,7.6339078876494e-49
C9orf78,7.0845127544511e-53,-0.816427303932018,0.132,0.634,8.66506754996914e-49
UBE2N,9.3215660386889e-53,-1.06793096991881,0.215,0.778,1.14012074219204e-48
BRD3,9.57026241545771e-53,-1.3274801410264,0.094,0.545,1.17053879603463e-48
NSMCE1,9.79136997936449e-53,-1.31116466089393,0.114,0.588,1.19758246217607e-48
PNRC2,1.02870156226802e-52,-0.917659558731507,0.141,0.657,1.25820488081002e-48
