gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
EXOSC4,0.614864676753631,9.71053514773239,3.59834842835974,0.000365343153493291,0.0166165888665827,-0.0548808638435574
MBP,-0.800031556098875,11.0112757952535,-3.59780534300945,0.000366079754719893,0.0166165888665827,-0.0566816309019753
ESPL1,0.698084735856401,8.34058267030141,3.59454502397353,0.000370531207038036,0.0167532008785291,-0.0674869286916584
PLEKHA6,-0.711644420715399,9.91328968080563,-3.55153676957666,0.000434214428632005,0.0184292269094135,-0.209173502284443
TACC3,0.585729276067904,11.9382713263916,3.54956320985366,0.000437369773698508,0.0184292269094135,-0.215637216295136
SLC6A8,0.85298571919823,8.2893077338507,3.54933639023493,0.000437733788898291,0.0184292269094135,-0.216379871928784
POLN,-0.686062864581995,8.27630608998028,-3.54562281061085,0.000443734124722009,0.018614406242851,-0.228532652238878
PROK2,0.781892044953833,8.33303480469014,3.53854297660382,0.000455387767090949,0.0187645597645278,-0.251668839724734
FAM183A,-0.591668208413533,6.43648190028451,-3.53328926230152,0.00046422026939214,0.0190609170683274,-0.268809677598336
DUOX1,-0.736579137189574,10.2111564103239,-3.51988257098104,0.000487492290305785,0.0194661869874681,-0.312443238680877
G6PD,0.61213042569496,10.8081653178,3.51699916791946,0.000492638183422352,0.0195336072652329,-0.321807440705856
CHN2,-0.612227409851929,9.10535669291831,-3.51231012062795,0.000501115286906627,0.0196059246931145,-0.337020451158487
PISD,0.583234505480812,10.8733507916254,3.49137137098903,0.000540662919884654,0.0208029904935751,-0.404723067103356
COL12A1,-0.677975333792585,8.41749865940282,-3.48070109235905,0.000561921692334578,0.0211997729380773,-0.439079011134125
CLDN23,-0.651871373991921,11.7971062193324,-3.47194320922166,0.000579951838359356,0.0214619119800501,-0.467204274460819
PART1,-0.631525083014187,7.09031540034366,-3.45696593915164,0.000612045016959216,0.0224352148172432,-0.515149599546713
PALLD,-0.669132650440175,9.57249022531831,-3.44673063472876,0.000634923638710562,0.023033393051375,-0.547803760533077
