screen_method,pathway,pval,padj,log2err,ES,NES,size,leadingEdge,dataset,tumor
scAB,UV_RESPONSE_DN,1.7357810052531e-07,7.23242085522124e-07,0.690132458796796,0.513984590893302,1.88283160130237,129,"COL3A1, COL1A2, COL1A1, COL11A1, COL5A2, EFEMP1, IGFBP5, GJA1, PDGFRB, SERPINE1, RGS4, NFIB, LTBP1, CAP2, RBPMS, SNAI2, CAV1, LPAR1, ADGRL2, FBLN5, FHL2, ERBB2, CDC42BPA, RND3, KALRN, APBB2, HAS2, BDNF, MAP1B, MAGI2, MT1E, LAMC1, ID1, PMP22, PTPN21, DDAH1, PLPP3, TJP1, PLCB4, DLC1, IGF1R, KCNMA1, IRS1, DAB2, F3, SDC2, VLDLR, NRP1, ANXA4, MGLL, ADORA2B, PTPRM, FZD2, RUNX1, ITGB3, ANXA2, SLC22A18, VAV2, LDLR, TFPI, MET, MYC, ZMIZ1, PDLIM5, PIK3R3, BMPR1A",binary_ov_GSE140082_merged_seurat,ov
scAB,E2F_TARGETS,0.000378391522590451,0.00118247350809516,0.49849310876659,-0.294515147386288,-1.51829299540437,176,"LMNB1, CDKN1B, LYAR, TACC3, HMGB2, ASF1A, DCK, SUV39H1, CENPM, MCM6, LBR, MMS22L, CCP110, EED, RPA2, NUP107, SMC4, SLBP, TMPO, CENPE, PSIP1, SMC3, PMS2, PRPS1, PSMC3IP, CDKN2C, BRCA2, RFC1, BRCA1, CTPS1, BARD1, ORC2, RBBP7, TCF19, MAD2L1, ING3, PRIM2, RAD51C, USP1, NASP, MCM3, MLH1, POLA2, CDC25B, MCM5, ATAD2, ANP32E, SRSF2, GINS4, GSPT1, RPA1, PDS5B, PPP1R8, EXOSC8, XRCC6, RAD1, CTCF, LUC7L3, PNN, BRMS1L, PCNA, MXD3, HUS1, CNOT9, POLD3, NUP205, RPA3",binary_ov_GSE140082_merged_seurat,ov
scAB,APICAL_JUNCTION,3.40538144236484e-15,4.25672680295605e-14,1.00731795687447,0.587452658808437,2.20059525615942,162,"CNTN1, THY1, CADM3, MMP2, MYL9, CERCAM, FBN1, DSC3, COL16A1, CDH11, TGFBI, PARVA, NEGR1, CLDN11, CD34, NEXN, ACTG2, TNFRSF11B, MDK, ADAMTS5, SLIT2, BMP1, TSPAN4, VCAN, ITGB4, SGCE, CD276, RRAS, CX3CL1, EGFR, THBS3, CLDN7, CLDN4, NECTIN4, ALOX15B, LAMC2, LAMA3, ACTN2, ACTN1, JUP, SHROOM2, PCDH1, CDH1, FLNC, TJP1, CDSN, MYH10, NECTIN2, CLDN6, LAMB3, CLDN14, CRB3, CDH6, GRB7, CLDN9, NLGN2, ICAM5, TRO, ITGA3, CDH3, VCAM1, PTK2, GNAI1, IRS1, SDC3, ICAM1, NFASC, SPEG, BAIAP2, CDH15, MPZL1, SORBS3, EPB41L2, ADAM15, FSCN1, LIMA1, VCL, CTNND1, ICAM4, ADAM9, MMP9, CTNNA1, TMEM8B, WASL, COL9A1, MPZL2, ITGA2",binary_ov_GSE140082_merged_seurat,ov
scAB,COAGULATION,1.61902131252926e-15,2.69836885421544e-14,1.01754479730988,0.6632057968824,2.38196431312198,99,"MMP11, SPARC, CTSK, C1R, C1S, HTRA1, MMP2, CFI, COMP, CFH, FBN1, SERPING1, F10, FN1, KLK8, SERPINE1, CFB, C3, TIMP3, MMP3, PROS1, MMP1, S100A1, MMP10, GSN, PRSS23, BMP1, CFD, APOA1, S100A13, PLAU, GNG12, C2, PLAT, LRP1, CRIP2, CLU, MMP15, MSRB2, TFPI2, RAPGEF3, TIMP1, A2M, CAPN5, CD9, APOC1, C1QA, RGN, MMP14, HPN, CTSV, SERPINA1, MST1, F3, MMP7, CTSB, GDA, CPQ, LGMN, ANG, ADAM9, MMP9, CTSO, THBD, ITGB3, ITGA2, CTSH, DPP4, CSRP1, OLR1",binary_ov_GSE140082_merged_seurat,ov
scAB,PEROXISOME,0.401766004415011,0.528639479493436,0.0603786357920401,0.293439067967219,1.04161889094587,85,"HSD11B2, SULT2B1, FABP6, CRABP1, CRABP2, HSD3B7, DHCR24, ALDH1A1, SEMA3C, CACNA1B, CADM1, DLG4, PRDX5, SOD2, TSPO, EHHADH, ERCC1, PEX11A, STS, CRAT, FIS1",binary_ov_GSE140082_merged_seurat,ov
scAB,COMPLEMENT,0.0151944719704469,0.0316551499384311,0.380730400722792,0.366022737064098,1.37382636741662,163,"MMP13, C1R, C1S, LTF, CFH, SERPING1, F10, FN1, ZFPM2, SERPINE1, CFB, C3, CP, CDH13, COL4A2, TIMP2, S100A13, C2, PLAT, LRP1, CLU, MMP15, MT3, TFPI2, IL6, C1QC, TIMP1, ACTN2, MMP12, APOC1, C1QA, PCLO, MMP14, CTSV, SERPINA1, PLAUR, FCN1, F3, CD36, CXCL1, CTSB, CPQ, LGMN, S100A9, PRSS36, ANG, ATOX1, ADAM9, CTSO, CTSD, CTSL, PPP2CB, PRCP, CD59, CTSH, PLA2G4A, LIPA, ME1, DPP4, ANXA5, CSRP1, PLA2G7, GNB4, OLR1, ITGAM, CEBPB, GPD2, MAFF, CDA, LGALS3, SRC, FCER1G, LAMP2",binary_ov_GSE140082_merged_seurat,ov
scAB,GLYCOLYSIS,6.26785331332771e-08,3.36942806449359e-07,0.704975715167238,0.494152913801471,1.85834197496656,167,"DCN, COL5A1, KDELR3, PGAM2, GPC3, TGFBI, P4HA2, PLOD2, IGFBP3, PLOD1, B3GNT3, SDC1, TPBG, VCAN, SOX9, ANGPTL4, CLDN3, ELF3, B4GALT2, ARTN, EGFR, GPC4, STC2, GPC1, GPR87, CAPN5, DSC2, PYGL, CHST6, CLDN9, IER3, AGRN, SRD5A3, PKP2, NT5E, EXT1, CHST1, EGLN3, STC1, TPST1, AK4, VEGFA, NOL3, SDC3, PAM, SDC2, VLDLR, SLC25A10, IL13RA1, ANG, QSOX1, DPYSL4, ADORA2B, CHPF, MERTK, GALK1, PPP2CB, CYB5A, TGFA, HK2, ALDH7A1, HDLBP, P4HA1, HOMER1, ME1, RRAGD, MET, IDUA, GALE, HS2ST1, PC, PKM, FAM162A, PGLS, IRS2, EFNA3",binary_ov_GSE140082_merged_seurat,ov
scAB,FATTY_ACID_METABOLISM,0.287086446104589,0.387954656898093,0.0753093764172773,0.303129327421235,1.10685982287536,123,"FMO1, TDO2, EPHX1, PTPRG, DHCR24, ALDH1A1, BMPR1B, LGALS1, PCBD1, UGDH, CD36, MGLL, NTHL1, BPHL, EHHADH, ME1, VNN1, IL4I1, G0S2, GSTZ1, ECI1, CRAT, GPD2, ECHS1, MAOA, FASN, S100A10, HADH, HSD17B4, GRHPR, ENO3, BLVRA, ALDOA, BCKDHB, PTS, ALAD, SMS, TP53INP2, MIF, LTC4S, SLC22A5, SUCLG2, KMT5A, UROS, ACADVL, CBR3, PRDX6, REEP6, ACOX1, ACSL1, SUCLG1, OSTC, DECR1, ALDH3A2",binary_ov_GSE140082_merged_seurat,ov
scAB,OXIDATIVE_PHOSPHORYLATION,0.755252100840336,0.878200117256205,0.0285743975105342,0.234661060179992,0.877621126182673,160,"PDK4, CYB5A, ECI1, CYC1, ATP1B1, ECHS1, NDUFS4, MGST3, UQCRC1, NDUFV1, NDUFB7, NDUFB5, MTX2, ATP6AP1, NDUFB2, CYB5R3, COX6C, NDUFC2, PRDX3, NQO2, SLC25A4, ATP6V1C1, COX6B1, UQCRQ, UQCRH, NDUFS6, TIMM50, TIMM13, COX5B, COX5A, ALDH6A1, PHB2, GPI, ATP6V0B, MRPL11, COX8A, NDUFA4, BDH2, NDUFS8, ACADVL, COX7A2, ATP6V0E1, VDAC2, SLC25A11, POLR2F, SUCLG1, ATP6V1D, NDUFB1, GPX4, DECR1, ETFB, NDUFB4, SDHC, PHYH, IDH2, MDH2, ALAS1, AIFM1, FH, CS, ATP6V1F, PDP1, NDUFS7, HSD17B10, SURF1, TIMM8B, VDAC1, NDUFB3, MAOB, IDH3G, MRPL15, TIMM17A, NDUFA2, COX7A2L, COX6A1, HCCS, ETFA, NDUFA3, HADHB, TCIRG1, MRPS15, UQCRFS1, COX7B, MRPS12, NDUFAB1, NDUFA1, MRPL35, NDUFA8",binary_ov_GSE140082_merged_seurat,ov
scAB,XENOBIOTIC_METABOLISM,7.74651276298309e-09,4.84157047686443e-08,0.747739663149885,0.530082124289248,1.95068866603925,135,"FMO1, FBLN1, TDO2, VTN, F10, PTGDS, SERPINE1, CFB, IGF1, IGFBP4, PROS1, EPHX1, EPHA2, RAP1GAP, RBP4, PYCR1, ESR1, HSD11B1, TGFB2, TMEM176B, BCAR1, JUP, APOE, XDH, PTGR1, PTGES, ALDH2, SPINT2, FBP1, IL1R1, SLC6A12, MT2A, CYP27A1, TPST1, NQO1, PDK4, UGDH, CD36, SMOX, SLC22A1, FAH, PAPSS2, COMT, HMOX1, NDRG2, AKR1C2, BLVRB, PEMT, BCAT1, CYP2S1, ABCC3, BPHL, AHCY, CYB5A, DDAH2, VNN1, MAN1A1, PGRMC1, TNFRSF1A, PDLIM5, PC, CDA, MAOA, ETS2, ACP2, TKFC, CDO1, SLC12A4, GSTO1, ENTPD5, GSTM4",binary_ov_GSE140082_merged_seurat,ov
scAB,APICAL_SURFACE,0.130601792573624,0.19788150389943,0.135740943810425,0.427343578137028,1.28789379841117,30,"THY1, SRPX, GAS1, EPHB4, CX3CL1, DCBLD2, SHROOM2, ATP8B1, EFNA5, PLAUR, APP, HSPB1, TMEM8B, GSTM3, LYPD3, AFAP1L2",binary_ov_GSE140082_merged_seurat,ov
scAB,MITOTIC_SPINDLE,0.936524453694069,1,0.0152836130945825,0.198338986690003,0.746884808384921,176,"GSN, SORBS2, CDC42EP1, SYNPO, MID1, CDC42BPA, FARP1, PALLD, BCAR1, CDC42EP2, CTTN, SHROOM2, MYH10, ARHGAP29, DST, NET1, CDC42EP4, RAPGEF5, ITSN1, OPHN1, RASAL2, FGD4, ANLN, MYO1E, WASF1, EPB41L2, FSCN1, MARCKS, VCL, TRIO, PKD2, FLNB, FGD6, WASL, CLIP2",binary_ov_GSE140082_merged_seurat,ov
scAB,BILE_ACID_METABOLISM,0.0548712206047032,0.0914520343411721,0.20207170902116,0.38661777901093,1.35990496422527,78,"DIO2, ABCA8, SULT2B1, CYP7B1, BBOX1, APOA1, HSD3B7, DHCR24, TFCP2L1, ALDH1A1, AR, HSD17B6, RBP1, FADS2, CYP27A1, BMP6, NUDT12, ABCA6, PEX11G, NEDD4, PRDX5, SLC22A18, BCAR3, PFKM, ABCA1, PEX11A, PXMP2, SLC29A1",binary_ov_GSE140082_merged_seurat,ov
scAB,DNA_REPAIR,1,1,0.173747838999571,-0.101075750253246,-0.500324018401263,127,"XPC, POLH, RPA2, HCLS1, PRIM1, NT5C3A, ERCC5, PDE4B, UPF3B, DDB2, POLR2C, RNMT, RFC5, POLB, NFX1, CLP1, POLR2D, POLA2, ERCC4, POLR3GL, FEN1, SF3A3, GTF2B, ZNF707, USP11, GTF3C5, PCNA, ADA, POLD3, RFC4, RPA3, BRF2",binary_ov_GSE140082_merged_seurat,ov
scAB,CHOLESTEROL_HOMEOSTASIS,0.00817930464719515,0.0177810970591199,0.380730400722792,0.468524545616347,1.59119968448751,61,"GPX8, GLDC, CLU, SEMA3B, ERRFI1, MAL2, CD9, TNFRSF12A, FADS2, GNAI1, PLAUR, TM7SF2, LGMN, JAG1, ACSS2, CXCL16, SCD, LPL, ANXA5, LDLR, ATF3, ALCAM, CPEB2, LGALS3, NFIL3, ACTG1, S100A11, FASN, PMVK, LSS, ATF5, PPARG",binary_ov_GSE140082_merged_seurat,ov
scAB,MYOGENESIS,8.54496760092912e-15,8.54496760092912e-14,0.986546283587582,0.602128762537953,2.23590641276397,148,"COL3A1, COL1A1, SPARC, AEBP1, DES, TAGLN, COL6A3, COL6A2, PTGIS, SOD3, PGAM2, IGFBP7, TPM2, HSPB2, EFS, SGCD, COX7A1, COL15A1, MYLK, IGF1, IGFBP3, ITGB5, ANKRD2, CDH13, BDKRB2, GSN, PVALB, COL4A2, HSPB8, FST, APOD, GPX3, ITGB4, TNNT1, CFD, EPHB3, CNN3, TPD52L1, SSPN, ADAM12, CLU, STC2, HBEGF, CRYAB, TEAD4, ACTN2, WWTR1, SMTN, FGF2, AGRN, PLXNB2, KLF5, TNNT2, GAA, SPHK1, PDLIM7, ERBB3, NAV2, SH3BGR, NQO1, SPEG, FABP3, APP, CD36, DTNA, CKB, LAMA2, SVIL, LARGE1, CAMK2B, MYL6B, SORBS3, ITGA7, CTF1, MB, MAPK12, KIFC3, MRAS, SLC6A8, TNNC1, SCD, FHL1, CDKN1A, PFKM, TNNI2, CRAT, MYO1C, DMPK, PC, GADD45B, OCEL1, SORBS1, AK1",binary_ov_GSE140082_merged_seurat,ov
scAB,HEME_METABOLISM,0.966209081309398,1,0.0139869590598254,0.191088943450586,0.70641577997371,143,"SELENBP1, PDZK1IP1, C3, P4HA2, BCAM, RAP1GAP, IGSF3, SLC6A9, HEBP1, TNS1, SNCA, CTSB, SMOX, SLC22A4, MBOAT2, ADD2, BLVRB, ICAM4, SLC6A8, LMO2, MOCOS, RHCE, HMBS, PRDX2, FOXO3, SLC25A37, CLIC2, PC, PGLS, LAMP2, SLC2A1, MGST3",binary_ov_GSE140082_merged_seurat,ov
scAB,P53_PATHWAY,0.164754953076121,0.242286695700178,0.105520936843198,0.311211507514607,1.17023456763898,174,"KLK8, CDH13, EPHX1, BMP2, SDC1, ITGB4, EPHA2, TPD52L1, CTSF, TM4SF1, LIF, PROCR, KLF4, HBEGF, ALOX15B, INHBB, PLK2, SERPINB5, PHLDA3, TSC22D1, NUPR1, TCN2, STEAP3, KRT17, CDKN2A, IER3, SFN, PLXNB2, PTPN14, SPHK1, TAX1BP3, FGF13, APP, CDKN2B, RRAD, BAIAP2, SLC19A2, HMOX1, CD81, ST14, CTSD, GADD45A, ZNF365, TGFA, PDGFA, CDKN1A, S100A4, ATF3, FOS, FOXO3, RNF19B, GM2A, FAM162A, IFI30, AK1, DRAM1, PERP, EPS8L2, FDXR, TM7SF3, S100A10",binary_ov_GSE140082_merged_seurat,ov
scAB,PROTEIN_SECRETION,0.507990867579909,0.651270343051165,0.051011413203915,0.282251721621746,0.983227379581646,75,"SSPN, ATP6V1B1, CAV2, KRT18, EGFR, TOM1L1, DST, OCRL, PAM, CD63, BNIP3, ABCA1, SCRN1, KIF1B, LAMP2, AP2S1, ERGIC3, CLN5, AP2M1, CLTA, VAMP3, PPT1, RAB2A, RER1, TMED10, IGF2R, GLA, CLTC, SEC31A",binary_ov_GSE140082_merged_seurat,ov
scAB,G2M_CHECKPOINT,0.00173614085340332,0.00434035213350831,0.45505986738723,-0.282122560176418,-1.42265283169808,164,"KIF20B, RBL1, LMNB1, TGFB1, CDKN1B, TACC3, RPS6KA5, CDC7, ARID4A, SUV39H1, SLC38A1, MCM6, LBR, BUB3, DBF4, ORC5, NDC80, RPA2, SMC4, MTF2, NUSAP1, TMPO, CASP8AP2, CENPE, CDKN2C, DR1, BRCA2, KIF11, CENPF, NUP98, BARD1, BUB1, MAD2L1, CHAF1A, FBXO5, PRIM2, NUP50, CCNF, SLC7A5, E2F4, NASP, MCM3, POLA2, CDC25B, MCM5, SRSF2, GSPT1, PDS5B, CTCF, TRAIP, RBM14, INCENP, HUS1, KATNA1",binary_ov_GSE140082_merged_seurat,ov
scAB,APOPTOSIS,0.129100529100529,0.19788150389943,0.122679189568808,0.331448795521248,1.21784715875576,134,"DCN, BGN, LUM, MMP2, PDGFRB, TIMP3, IGFBP6, IFITM3, HGF, GSN, BMP2, CAV1, GPX3, TIMP2, PLAT, ERBB2, TGFB2, KRT18, CLU, IL6, EMP1, TIMP1, TNFRSF12A, IER3, CCND1, CCNA1, PTK2, ERBB3, APP, RHOB, IL18, HMOX1, GPX1, CD14, BCL2L2, EGR3, HSPB1, GADD45A, PEA15, SOD2, TSPO, CDKN1A, BCL2L1, ATF3",binary_ov_GSE140082_merged_seurat,ov
scAB,TNFA_SIGNALING_VIA_NFKB,7.22153154261893e-06,2.57911840807819e-05,0.610526878385931,0.448150583844763,1.69489700665144,184,"SERPINE1, TNC, CXCL11, CXCL10, CXCL6, BMP2, INHBA, EFNA1, PLAU, LIF, IL6, KLF4, HBEGF, PLK2, FJX1, EDN1, GFPT2, PLPP3, EGR1, PTX3, GEM, TSC22D1, TNFAIP2, LAMB3, FOSL1, IER3, PHLDA2, CLCF1, TNFAIP6, CCND1, SPHK1, VEGFA, PLAUR, ICAM1, SDC4, CCL2, RHOB, F3, CXCL1, ACKR3, RCAN1, IL18, F2RL1, FOSB, HES1, TRIB1, NR4A1, EGR3, JAG1, MARCKS, CEBPD, SGK1, CXCL2, PANX1, GADD45A, SOCS3, PHLDA1, SOD2, SPSB1, TUBB2A, CDKN1A, CSF1, G0S2, LDLR, TRIP10, ATF3, CXCL3, ABCA1, SLC16A6, FOS, OLR1, CEBPB, KLF10, RIPK2, MYC, RNF19B, PDLIM5, PTGS2, DENND5A, GADD45B, MAFF, NFIL3, ETS2, IRS2, IFNGR2, DRAM1",binary_ov_GSE140082_merged_seurat,ov
scAB,PANCREAS_BETA_CELLS,0.0419075144508671,0.0776065082423464,0.266350657088526,0.599040085755997,1.4961965501318,13,"SST, MAFB, SYT13, STXBP1, LMO2, FOXA2, DPP4",binary_ov_GSE140082_merged_seurat,ov
scAB,IL6_JAK_STAT3_SIGNALING,0.223367697594502,0.319096710849288,0.0928481214159878,0.336616956667836,1.16854443308941,72,"PLA2G2A, ACVRL1, CXCL11, CXCL10, OSMR, CXCL9, IL6, PDGFC, A2M, CD9, LTBR, TNFRSF12A, LEPR, IL1R1, CD36, CXCL1, IL13RA1, HMOX1, CSF3R, CD14, TNFRSF21, ITGB3, SOCS3, CSF1, CXCL3, TNFRSF1A, CCL7, IFNGR2",binary_ov_GSE140082_merged_seurat,ov
scAB,KRAS_SIGNALING_UP,6.73885612898718e-08,3.36942806449359e-07,0.704975715167238,0.505336917614332,1.89863469542805,168,"MMP11, SPARCL1, CPE, CFH, ADGRA2, ITGBL1, CFB, ALDH1A3, IGFBP3, ETV1, PRRX1, CXCL10, SLPI, SNAP25, MMP10, BMP2, SCG5, TMEM158, NGF, APOD, INHBA, SOX9, GNG11, PLAU, RBP4, PLAT, ANGPTL4, ANO1, LIF, HSD11B1, TMEM176B, IL33, F13A1, DCBLD2, TMEM176A, WNT7A, TSPAN1, GPRC5B, SPP1, EMP1, PCP4, SEMA3B, KLF4, HBEGF, IGF2, PLVAP, MYCN, ETV4, GFPT2, JUP, EPHB2, BTC, SPON1, MAFB, MALL, ALDH1A2, TSPAN7, PLEK2, GPNMB, TMEM100, TNNT2, ACE, PTPRR, BTBD3, AKAP12, PLAUR, ETV5, MAP7, F2RL1, SPRY2, EVI5, NRP1, TRIB1",binary_ov_GSE140082_merged_seurat,ov
scAB,IL2_STAT5_SIGNALING,0.000948076704663666,0.00249493869648333,0.477270815362862,-0.284205855209574,-1.45595808699917,173,"EOMES, ICOS, IL2RB, ABCB1, CCR4, BATF, CTLA4, LTB, CST7, CD79B, RHOH, SELL, PRKCH, TNFRSF18, CDC42SE2, CD48, IRF4, GPR65, FLT3LG, RORA, IL10RA, IKZF2, BCL2, TNFRSF4, SYT11, RABGAP1L, SOCS1, IL2RA, IKZF4, GALM, IL18R1, TNFRSF1B, CCND3, ITGAE",binary_ov_GSE140082_merged_seurat,ov
scAB,NOTCH_SIGNALING,0.00620303515077887,0.0140978071608611,0.407017918923954,0.568631330785484,1.6696993516746,26,"WNT2, NOTCH3, FZD1, WNT5A, FZD7, CCND1, FZD5, HES1, JAG1, DTX4, TCF7L2, ST3GAL6, DLL1, ARRB1, PSENEN, PSEN2, NOTCH2",binary_ov_GSE140082_merged_seurat,ov
scAB,WNT_BETA_CATENIN_SIGNALING,0.555273189326557,0.693423254398864,0.0518457624865066,0.303445017815708,0.948815740187782,37,"DKK1, FZD1, FZD8, HEY2, GNAI1, WNT6, HDAC11, JAG1, AXIN2, MYC, CSNK1E, DLL1, HEY1, HDAC2, PSEN2, PPARD, JAG2, NCOR2",binary_ov_GSE140082_merged_seurat,ov
scAB,HEDGEHOG_SIGNALING,0.000812130455823483,0.00238861898771613,0.477270815362862,0.615026824047827,1.80593265579759,26,"THY1, SCG2, NRCAM, HEY2, VEGFA, AMOT, OPHN1, NRP2, CELSR1, VLDLR, DPYSL2, NRP1, L1CAM",binary_ov_GSE140082_merged_seurat,ov
scAB,PI3K_AKT_MTOR_SIGNALING,0.00206419361384948,0.00491474669964163,0.431707695803346,-0.345535952310603,-1.56956865741748,80,"FASLG, CAMK4, LCK, CXCR4, IL2RG, SLA, CDKN1B, VAV3, PRKCB, IRAK4",binary_ov_GSE140082_merged_seurat,ov
scAB,REACTIVE_OXYGEN_SPECIES_PATHWAY,0.701120797011208,0.834667615489533,0.0402477565068868,0.269373074154014,0.863988775655519,44,"GPX3, PDLIM1, NQO1, PRDX4, MGST1, ATOX1, SOD2, FTL, PRDX2, ERCC2, PTPA, JUNB, TXN, STK25, TXNRD1, TXNRD2, GLRX2, PRDX1, PRDX6, GPX4, NDUFB4, FES, SBNO2, PFKP, GCLM",binary_ov_GSE140082_merged_seurat,ov
scAB,ADIPOGENESIS,0.000873826169222627,0.0024272949145073,0.477270815362862,0.411573511622011,1.54766587024804,170,"OMD, SPARCL1, LAMA4, CYP4B1, COL15A1, C3, MYLK, COL4A1, PTGER3, SNCG, HSPB8, ENPP2, GPX3, ADCY6, ANGPTL4, SSPN, LIFR, ITIH5, CD302, APOE, CD151, ALDH2, CMBL, SOWAHC, PHLDB1, RAB34, ITSN1, CD36, FAH, TST, FABP4, SLC25A10, SCARB1, ITGA7, FZD4, PEMT, MGLL, GADD45A, SULT1A1, CHCHD10, DGAT1, LPL, SLC27A1, ME1, ABCA1, CYC1, CRAT, AK2, GPD2, ECHS1, VEGFB, SORBS1, MGST3, UQCRC1, APLP2, NDUFB7, PFKL, HADH, MAP4K3, YWHAG, QDPR, PRDX3, PPARG, COQ3, UQCRQ",binary_ov_GSE140082_merged_seurat,ov
scAB,ANGIOGENESIS,1.1223022422719e-07,5.10137382850865e-07,0.704975715167238,0.73019072057523,2.20059022481596,30,"COL3A1, POSTN, COL5A2, LUM, FSTL1, VTN, CXCL6, VCAN, SERPINA5, SPP1, MSX1, TIMP1, FGFR1, STC1, PTK2, VEGFA, APP, NRP1, TNFRSF21, JAG1, THBD, LPL, VAV2, PDGFA, S100A4, OLR1",binary_ov_GSE140082_merged_seurat,ov
scAB,SPERMATOGENESIS,0.821714285714286,0.915899324739104,0.0285743975105342,0.229452502250871,0.794963176998507,69,"YBX2, SCG5, DPEP3, TNNI3, IL13RA2, CLGN, MLF1, ACE, CCNA1, MAP7, RPL39L, SPATA6, NPHP1, SLC2A5, GSTM3, HSPA2, OAZ3",binary_ov_GSE140082_merged_seurat,ov
scAB,ALLOGRAFT_REJECTION,1.17596750854038e-18,2.93991877135095e-17,1.11466447751729,-0.530218509983228,-2.68226366679077,167,"FASLG, CD8A, KLRD1, TRAT1, PRF1, CD40LG, CD96, ITK, CD8B, IFNG, CD3G, CD3E, CD247, IL2RB, CD7, CD2, CD3D, GZMA, CRTAM, CD28, LCK, STAT4, ZAP70, SIT1, IL18RAP, GZMB, LTB, CXCR3, PTPRC, CCL5, IL16, CD79A, IL2RG, ITGAL, CCR5, IRF4, GPR65, IL12RB1, TGFB1, CXCL13, GLMN, IL27RA",binary_ov_GSE140082_merged_seurat,ov
scAB,UNFOLDED_PROTEIN_RESPONSE,0.981339187705818,1,0.0157837626630889,0.177006069859276,0.635082534281284,97,"KDELR3, STC2, PDIA5, VEGFA, CCL2, BAG3, WFS1, TUBB2A, FKBP14, ATF3, WIPI1, EXOSC4, CEBPB, YIF1A, SHC1, CKS1B, IFIT1, BANF1, EXOSC5, PSAT1, ALDH18A1, NHP2, DNAJA4, LSM4, ERO1A, HSP90B1, SEC11A, EIF4EBP1",binary_ov_GSE140082_merged_seurat,ov
scAB,INTERFERON_GAMMA_RESPONSE,0.0348307806559963,0.0669822704923007,0.321775918075361,-0.23650419754798,-1.2127175726442,172,"XCL1, IL2RB, GZMA, STAT4, GPR18, CCL5, CD69, IRF4, CASP8, ZBP1, ITGB7, IL10RA, NLRC5, TXNIP, SLAMF7, BTG1, LYSMD2, BANK1, ISG20, SOCS1, ST8SIA4, RAPGEF6, ST3GAL5, OASL, IL4R, IRF2, PDE4B, SP110, SAMD9L, STAT3, TRIM14, EIF4E3, HLA-B, DDX60, HLA-A, PSMB8, GBP4, TRIM21, PSMB9, FAS, CASP3",binary_ov_GSE140082_merged_seurat,ov
scAB,TGF_BETA_SIGNALING,0.0314769975786925,0.062953995157385,0.282013350011725,0.453395539820521,1.48783307801313,48,"LTBP2, SERPINE1, BMP2, ID1, CDKN1C, CDH1, TJP1, WWTR1, SMAD1, SMAD6, NOG, RAB31, ENG, BCAR3, KLF10, BMPR1A, FKBP1A, IFNGR2, ACVR1, THBS1, SLC20A1, JUNB, TGFBR1",binary_ov_GSE140082_merged_seurat,ov
scAB,INTERFERON_ALPHA_RESPONSE,0.824309392265193,0.915899324739104,0.0266754763765933,0.224013435342872,0.795171578986853,84,"C1S, CXCL11, CXCL10, LGALS3BP, IFITM3, IFI27, BATF2, PROCR",binary_ov_GSE140082_merged_seurat,ov
scAB,HYPOXIA,8.56717806234042e-07,3.29506848551555e-06,0.659444398037935,0.475601949341428,1.7884360485647,170,"DCN, BGN, COL5A1, KDELR3, LOX, PGAM2, SRPX, TMEM45A, GPC3, SELENBP1, SERPINE1, TGFBI, CA12, P4HA2, CP, CHST3, IGFBP3, HAS1, SULT2B1, TGFB3, CAV1, TPBG, EFNA1, ANGPTL4, EGFR, GPC4, STC2, MT1E, IL6, GPC1, CDKN1C, ERRFI1, TGM2, EDN2, CSRP2, NDST1, LXN, IER3, FBP1, EXT1, GAA, STC1, MT2A, PGF, AK4, VEGFA, AKAP12, PLAUR, SDC3, SDC4, PAM, ADM, F3, DTNA, ACKR3, SDC2, VLDLR, LARGE1, NEDD4L, HMOX1, SCARB1, DPYSL4, ADORA2B, PRDX5, GALK1, SLC2A5, ANXA2, HK2, CDKN1A, S100A4, HDLBP, P4HA1, HS3ST1, RRAGD, ATF3, FOS, FOXO3, MAFF, FAM162A, NFIL3, IRS2, SLC2A1, EFNA3",binary_ov_GSE140082_merged_seurat,ov
scAB,UV_RESPONSE_UP,0.0496828752642706,0.0856601297659838,0.206587922696891,0.357456618238982,1.31382689270572,133,"FMO1, PDLIM3, PTPRD, IGFBP2, EPHX1, BMP2, GPX3, GAL, SHOX2, OLFM1, NPTX2, IL6, MSX1, CDKN1C, EPCAM, HYAL2, SPR, FGF18, MMP14, CCK, SLC6A12, CTSV, ICAM1, CDKN2B, RHOB, RRAD, DLG4, FOSB, TST, HMOX1, MAPK8IP2, CCNE1, NR4A1, CXCL2, SLC6A8, SOD2, SULT1A1, GRINA, DGAT1, HSPA2, ATF3, FOS, GGH, MAOA, CREG1, CDO1, PPIF, WIZ, TYRO3, BSG, AP2S1, SLC25A4, ATP6V1C1, SIGMAR1, MRPL23, JUNB, PRKACA, ALDOA, NPTXR, STK25, CHKA, POLR2H, BID",binary_ov_GSE140082_merged_seurat,ov
