screen_method,dataset,tumor,pathway,leadingEdge,n_genes_leadingEdge,n_genes_matched,mean_logFC,median_logFC,sum_logFC,logFC_data
scPP,binary_her2_GSE162228_merged_seurat,brca_her2,Genes important for mitotic spindle assembly.,"KIF15, TTK, KIF2C, ANLN, CDK1, BIRC5, NUSAP1, KIF11, NDC80, CCNB2, CENPF, EZR, ECT2, BUB1, TOP2A, LMNB1, RHOF, RACGAP1, TPX2, KIF4A, DLGAP5, GEMIN4, BRCA2, KIF23, CENPE, FBXO5, NEK2, PRC1, KIF20B, KNTC1, LRPPRC, ARFGEF1, SSH2, AURKA, TUBGCP5, TIAM1, TUBA4A, KIF22, SMC4, SAC3D1, ARFIP2, SMC1A, TLK1, OPHN1, CEP192, CEP250, ARHGEF11, CEP131, RHOT2, EPB41, KIF3B, DYNLL2, SASS6, RAPGEF6",54,54,-1.40349574924193,-1.22154530832768,-75.7887704590641,-3.70415764354551|-3.19044017303877|-2.66137539766549|-2.06373450762352|-2.03772514436444|-2.02866425498434|-2.02136697117952|-1.98428557868293|-1.87930952079651|-1.85512323377501|-1.81501571599953|-1.77517684028039|-1.74125043534387|-1.68360173162448|-1.68225889056554|-1.6729642493872|-1.65507968589654|-1.55630938569926|-1.54518864565487|-1.54172816975898|-1.5335674235233|-1.48823392993772|-1.47626077963004|-1.47462235343375|-1.42794661282018|-1.41135835942864|-1.23114501419274|-1.21194560246261|-1.18312194221499|-1.1487759076845|-1.10831811186528|-1.08506767010326|-1.07696626727426|-1.05725444302548|-1.02199205092812|-0.995868090919181|-0.988127058327329|-0.964090893255346|-0.94215033374141|-0.934927929748905|-0.927955763529181|-0.926960969014653|-0.918151195206378|-0.907640613969215|-0.882875990269532|-0.86016341086285|-0.846764858587825|-0.838063343289132|-0.832576391679004|-0.819878146256057|-0.802500842311717|-0.792688609613177|-0.791485325625355|-0.784568048466243
scPP,binary_her2_GSE162228_merged_seurat,brca_her2,Genes involve in metabolism of bile acids and salts.,"GNMT, PEX12, SLC27A2, CYP7B1, DHCR24, NUDT12, FADS2, SULT2B1, PEX11A, LCK, PEX7, ISOC1, AR, LONP2, RBP1, ABCD3, IDH2, IDI1, SCP2, SLC27A5, PEX13, IDH1, HSD17B4, PEX1, HACL1, GNPAT",26,26,-1.78049155918034,-1.72077245030372,-46.2927805386887,-4.02492213096392|-2.86386429972046|-2.68560559697707|-2.55247773105867|-2.51875102297648|-2.42533401835326|-1.96044955017612|-1.95167420531751|-1.90424503352305|-1.83676052657857|-1.8057480015399|-1.76820684104483|-1.75148965025559|-1.69005525035185|-1.59297722724003|-1.53118336188119|-1.38555776716352|-1.25484603773429|-1.2161352009997|-1.18983239490539|-1.13554752650471|-1.12073350237829|-1.09518684101976|-1.02755225045369|-1.01828169178776|-0.985362877783097
scPP,binary_her2_GSE162228_merged_seurat,brca_her2,Genes involved in DNA repair.,"PRIM1, VPS37D, ERCC8, CCNO, ZWINT, RFC4, TMED2, CANT1, TYMS, POLA2, FEN1, RAD52, ZNF707, PCNA, POLR2K, CSTF3, NME1, MPC2, RPA3, NCBP2, RFC5, CETN2, POLD3, POLB, NT5C3A, SAC3D1, UMPS, CLP1, DGCR8, TAF10, GTF2H5, NME4, ERCC4, RFC3, APRT, NELFCD, COX17, POLR2H, GTF2A2, NUDT21, AAAS, POLR2D, GTF2H3, NELFB, ARL6IP1, LIG1, RAE1, NME3, BCAP31, ALYREF, NUDT9, TAF1C, ADCY6, HPRT1, GTF2H1, SRSF6, GTF2B, RRM2B, RBX1, DUT, POLR3C",61,61,-1.00828954226123,-0.784760964200528,-61.5056620779349,-2.92289399728573|-2.56765107517449|-2.49890917171361|-2.47656168944679|-2.00684125376239|-1.72083530840713|-1.70163852341591|-1.59289933572977|-1.51922336754706|-1.50938055143518|-1.42291214152306|-1.36154262738942|-1.3288464826066|-1.30108211857552|-1.21274711960339|-1.1951029610245|-1.15606455931528|-1.12676921353952|-1.1249787764728|-1.07256370581871|-1.06741656235208|-1.03654569145478|-1.00294350419685|-0.998979055697221|-0.95192681409201|-0.934927929748905|-0.907156064526757|-0.860345795264416|-0.815182083203434|-0.805833365103631|-0.784760964200528|-0.778239343067961|-0.76457083818787|-0.751275551380455|-0.739862149468352|-0.722270377880474|-0.717963429860754|-0.708526523010947|-0.702969510542201|-0.6991835885345|-0.688391352599836|-0.664224039621447|-0.66376921131259|-0.655111164273579|-0.630852850370982|-0.623746908968576|-0.608341965052765|-0.597346802700083|-0.573167217972769|-0.549074657126373|-0.539643249366533|-0.530442140195055|-0.528942746475645|-0.519470097514324|-0.519327230364554|-0.519064892620077|-0.516365765236631|-0.512245023163649|-0.500795998070628|-0.498008129425258|-0.497007513942514
scPP,binary_her2_GSE162228_merged_seurat,brca_her2,Genes involved in cholesterol homeostasis.,"GLDC, SCD, FASN, TRIB3, ALCAM, PCYT2, MAL2, DHCR7, FADS2, SQLE, TM7SF2, HMGCR, HMGCS1, IDI1, SC5D, EBP, ACAT2, PDK3, TP53INP1, NSDHL, SREBF2, TMEM97, FDFT1, FBXO6, LSS, FDPS, MVK, ACSS2",28,28,-1.60013275865061,-1.2471289798798,-44.8037172422172,-5.14720677365304|-2.58600196228318|-2.31574788980979|-2.26999477067625|-2.11505292099819|-2.025246044148|-2.0221652980183|-1.98250285635869|-1.96044955017612|-1.89231462165776|-1.79043474918938|-1.72602092436048|-1.7146260431277|-1.25484603773429|-1.23941192202532|-1.18927582631751|-1.14086955720522|-1.10916103191578|-1.09442865609707|-1.02811236675034|-0.996935712384454|-0.966987142287568|-0.960640106788846|-0.932708614965855|-0.845342077035043|-0.843714510759134|-0.83663162838702|-0.816887647106849
scPP,binary_her2_GSE162228_merged_seurat,brca_her2,Genes involved in development of skeletal muscle (myogenesis).,"CFD, SOD3, GPX3, FHL1, IGF1, FXYD1, CRYAB, COX7A1, COL6A3, COL1A1, COL6A2, IGFBP7, AEBP1, COL3A1, GADD45B, TAGLN, CDKN1A, GSN, COL15A1, SPARC, IGFBP3, COL4A2, MYH11, TPM2, SSPN, SORBS3, HBEGF, SPHK1, MRAS, PDLIM7, MYLK, KIFC3, MAPRE3, LSP1, WWTR1, CLU, CD36, MEF2C, SVIL, DMD, ADAM12, IFRD1, APOD, PTP4A3, SPEG, NOTCH1, SORBS1, ITGB4, SIRT2, MYO1C, FABP3, PRNP, ADCY9",53,53,1.67788718277805,1.37711460388429,88.9280206872364,4.26122823378524|3.56051403333879|3.51430373602534|3.50471175021963|3.37867850293041|3.33957546326138|2.71270589968158|2.54794842732878|2.47009405828835|2.45808000175144|2.33768774026406|2.25211998736751|2.2228363321015|2.12665144032271|2.10917843867375|1.9843175108741|1.95863206807708|1.92784918368083|1.85947145324143|1.85553091219373|1.83560160404293|1.83035257367538|1.77951673809682|1.74232026173824|1.69114472837568|1.51793420460505|1.37711460388429|1.36698359586241|1.33950147731155|1.23378429814163|1.22141448016918|1.2078795860863|1.18463582084368|1.16068896592872|1.11725892793785|1.08805254714315|1.04577210952571|1.0026744309585|0.999657716266084|0.978131000098465|0.954020147139606|0.876835326284141|0.863283626349074|0.826769513973141|0.789149368466712|0.760458622074653|0.718525100181729|0.710556459831045|0.685339469132176|0.681448087016768|0.662375816016926|0.650366424526259|0.646357882144893
scPP,binary_her2_GSE162228_merged_seurat,brca_her2,Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.,"MYL4, RAP1GAP, SLC7A11, TFRC, HMBS, IGSF3, AQP3, TSPAN5, PC, PIGQ, SLC2A1, DCAF10, MBOAT2, UCP2, MOCOS, RNF19A, DCAF11, RCL1, EIF2AK1, VEZF1, GMPS, DCUN1D1, PPP2R5B, SELENBP1, ALAD, SLC11A2, GCLC, PRDX2, MKRN1, ASNS, TOP1, SMOX, RBM38, EPB41, GLRX5, BLVRA, TRAK2, MAP2K3, ALDH6A1, SLC25A38, MOSPD1",41,41,-1.25059700298328,-0.996836302304199,-51.2744771223145,-5.19257409719918|-2.99887211134099|-2.90828344529683|-1.8232678956227|-1.72945156660298|-1.55427618645624|-1.54573613907987|-1.52862995550332|-1.52656762698269|-1.44328485678615|-1.35994081286797|-1.33167507953601|-1.22084771436438|-1.20469645157158|-1.10306932587088|-1.06636444668508|-1.05036158876145|-1.02899048296936|-1.02346855073016|-0.998417121224161|-0.996836302304199|-0.976366234752524|-0.927733901383274|-0.885828908463936|-0.869713537622283|-0.86630937152966|-0.864374470057107|-0.859146442081164|-0.850745514674112|-0.847072104240965|-0.83761780709163|-0.827449193904865|-0.822078548884533|-0.819878146256057|-0.805993542039434|-0.788068796610486|-0.77441518723004|-0.76635508623897|-0.761313899519614|-0.746304154328992|-0.742100517648674
scPP,binary_her2_GSE162228_merged_seurat,brca_her2,Genes involved in p53 pathways and networks.,"PROCR, KLF4, FOS, TAX1BP3, CDKN1A, KRT17, RGS16, F2R, EPHA2, PPP1R15A, ADA, JUN, TCN2, HBEGF, PTPN14, SPHK1, PLK3, ATF3, CTSF, PHLDA3, S100A10, S100A4, JAG2, ABHD4, VWA5A, NDRG1, PTPRE, IER3, NOTCH1, ZMAT3, IFI30, BTG2, ITGB4, IER5, PDGFA, TSPYL2, DDB2, GADD45A, AK1, RPS27L, STOM, SAT1, CEBPA, ZFP36L1, XPC, PMM1, UPP1, RACK1, HEXIM1, HMOX1, CDKN2B, RALGDS, EPHX1, FBXW7, COQ8A, CD81, DDIT3, ZBTB16",58,58,0.968620358853042,0.747287855855683,56.1799808134765,3.05691078803982|2.15497473429923|2.03708888726865|1.99247684586105|1.95863206807708|1.80007716969402|1.7832293936125|1.59813486552912|1.56708028047399|1.45058788178531|1.44987944501812|1.4495124855614|1.43068980949461|1.37711460388429|1.37671428177483|1.36698359586241|1.28107375874124|1.1721792208788|1.13929082941677|1.13591241802505|1.11785943657978|0.984417686403474|0.96513554236284|0.947962858343145|0.875303578549897|0.872263528812623|0.799627814380956|0.780283218146908|0.760458622074653|0.734117089636714|0.732686434518663|0.713712565966204|0.710556459831045|0.688274879789791|0.645952381320549|0.636141416226809|0.624031456743519|0.614002271245418|0.609451524928919|0.593606215218657|0.576675086616494|0.555278914852315|0.513227468840629|0.510659695697024|0.502613756015905|0.486505156266994|0.476801021745494|0.464444092958297|0.464435450354003|0.460745564085639|0.45142122095414|0.42960665853453|0.402846257222306|0.402748042104179|0.391482609818128|0.374675814587111|0.366978937578405|0.364446720866007
scPP,binary_her2_GSE162228_merged_seurat,brca_her2,Genes involved in protein secretion pathway.,"TSPAN8, KRT18, TOM1L1, ICA1, TMED2, TPD52, BNIP3, ARFGEF1, COG2, CLTC, USO1, ATP6V1H, YIPF6, RAB22A, VPS45, RAB14, SEC22B, AP1G1, PPT1, ATP7A, ZW10, ANP32E, COPB2, ARFGEF2, IGF2R, CLCN3, VAMP7, SNAP23, RAB5A, ARCN1, GOLGA4, COPB1, ADAM10, OCRL, TMX1, M6PR",36,36,-0.973746846366418,-0.72759189771151,-35.0548864691911,-3.38283888489967|-1.99911554891321|-1.97052857914388|-1.79283946457742|-1.70163852341591|-1.66797235687086|-1.64549289054194|-1.08506767010326|-1.02419779913627|-1.00085319534955|-0.912242035872883|-0.901735632742957|-0.890050914121696|-0.852738003992445|-0.814377503819215|-0.758404826865129|-0.73900768650985|-0.728553140984383|-0.726630654438638|-0.711381620529911|-0.692190864177417|-0.680777006194715|-0.678256252043606|-0.676154280736722|-0.627084452578886|-0.626973990446439|-0.617032503976282|-0.616342025734224|-0.60989951222404|-0.600799947361795|-0.600430985858293|-0.554986140879045|-0.547677505921226|-0.543969936497862|-0.540317324977898|-0.536326806753537
scPP,binary_her2_GSE162228_merged_seurat,brca_her2,"Genes involved in the G2/M checkpoint, as in progression through the cell division cycle.","POLQ, KNL1, KIF15, TTK, CENPA, EGF, KIF2C, CDC45, MAD2L1, GINS2, CDC6, STIL, MKI67, CDK1, BIRC5, HMGB3, NUSAP1, CDKN3, KIF11, CHAF1A, CHEK1, SQLE, NDC80, HMMR, CCNB2, TROAP, CCNF, CENPF, JPT1, MYBL2, CDC20, HMGA1, BUB1, TOP2A, LMNB1, MCM2, SLC38A1, SLC12A2, AURKB, RACGAP1, TPX2, KIF4A, CCNA2, POLA2, BRCA2, UBE2C, KIF23, CDC7, RAD21, CENPE, FBXO5, ORC6, PTTG1, BARD1, GSPT1, SMARCC1, E2F1, NEK2, ODF2, STMN1, PRC1, NSD2, KPNA2, KIF20B, RAD23B, LIG3, ORC5, BUB3, PBK, AURKA, CKS1B, MCM3, E2F3, KIF22, SLC7A5, CCND1, DTYMK, SMC4, DKC1, EZH2, SMC2, SMC1A, TMPO, DBF4, TACC3, SRSF1",86,86,-1.64229856070227,-1.51493197023565,-141.237676220396,-4.88547661950142|-3.79077488526702|-3.70415764354551|-3.19044017303877|-3.11205784897967|-2.80889474068767|-2.66137539766549|-2.45152273123158|-2.36603938406683|-2.31992665870253|-2.18530191919145|-2.1684778869317|-2.14929656081458|-2.03772514436444|-2.02866425498434|-2.02194811911769|-2.02136697117952|-2.01757760635883|-1.98428557868293|-1.97328422045227|-1.93109777579103|-1.89231462165776|-1.87930952079651|-1.87882538342597|-1.85512323377501|-1.84486203315655|-1.84336982446281|-1.81501571599953|-1.73841274847879|-1.73714858781105|-1.70987759926914|-1.68363199753971|-1.68360173162448|-1.68225889056554|-1.6729642493872|-1.64990397800497|-1.64501850668|-1.5983573566463|-1.5676604616712|-1.55630938569926|-1.54518864565487|-1.54172816975898|-1.52048338903611|-1.50938055143518|-1.47626077963004|-1.47539061763724|-1.47462235343375|-1.47277931690752|-1.44770779931254|-1.42794661282018|-1.41135835942864|-1.40701446292626|-1.33111080259551|-1.31163174018608|-1.2761499980049|-1.27336379955398|-1.2589021285223|-1.23114501419274|-1.22845110346188|-1.21729642515138|-1.21194560246261|-1.20950561421665|-1.2073111099261|-1.18312194221499|-1.15291014827215|-1.14873340176315|-1.11063240419728|-1.10443722526067|-1.08467964632606|-1.05725444302548|-1.04515485907398|-1.00028401541869|-0.991019998972727|-0.964090893255346|-0.951148178986172|-0.949424424974466|-0.946771793982481|-0.94215033374141|-0.941887878744294|-0.940120609074105|-0.932103992569881|-0.926960969014653|-0.91644901560324|-0.915542344208791|-0.913831654103504|-0.908633704149615
scPP,binary_her2_GSE162228_merged_seurat,brca_her2,Genes mediating programmed cell death (apoptosis) by activation of caspases.,"IGFBP6, GPX3, DCN, MMP2, CAV1, EMP1, BGN, GADD45B, TIMP1, LUM, CDKN1A, PDGFRB, GSN, IFITM3, TIMP2, ANXA1, F2R, EGR3, TIMP3, JUN, TGFBR3, LMNA, SMAD7, IL1B, SOD2, IRF1, ATF3, CLU, NEDD9, SQSTM1, IER3, LGALS3, BTG2, HSPB1, BMF, GADD45A, CD14, ANKH, SAT1",39,39,1.55711330409806,1.4495124855614,60.7274188598242,3.74695755579302|3.51430373602534|3.11171290394918|2.91022847769253|2.45648426257513|2.20611852881952|2.16502222546544|2.10917843867375|2.04950583843301|1.98837192005195|1.95863206807708|1.94864959776318|1.92784918368083|1.7491987281399|1.69615919769192|1.68627914523777|1.59813486552912|1.55812857422268|1.48866702947659|1.4495124855614|1.40585686133319|1.33114530039829|1.2905917003403|1.28832506655616|1.21345817466041|1.17305042474897|1.1721792208788|1.08805254714315|0.853467654374925|0.805798332311779|0.780283218146908|0.729725198837003|0.713712565966204|0.619946309436515|0.617927079454439|0.614002271245418|0.589279628545176|0.566243627734919|0.555278914852315
scPP,binary_her2_GSE162228_merged_seurat,brca_her2,Genes regulated by NF-kB in response to TNF [GeneID=7124].,"PTGS2, SERPINE1, PLPP3, KLF4, CXCL2, GADD45B, SOCS3, ZFP36, SLC2A3, FOS, FOSB, CDKN1A, ICAM1, GEM, NR4A1, HES1, EGR1, TNFAIP6, IL15RA, TRIP10, CXCL3, RCAN1, JUNB, TNC, CSF1, EGR3, DUSP1, PPP1R15A, JUN, KLF2, PLAU, TNFAIP2, HBEGF, SPHK1, PER1, CCL2, IL1B, TUBB2A, G0S2, EDN1, SOD2, IER2, SGK1, INHBA, IRF1, ATF3, JAG1, IRS2, NR4A3, MAFF, ETS2, NFKBIA, PLAUR, KDM6B, KLF6, SPSB1, KLF10, EGR2, CEBPB, FOSL2, KLF9, SQSTM1, PTPRE, NR4A2, CCNL1, IER3, CEBPD, TNFAIP3, F3, NFKBIE, BTG2, BCL3, IER5, DENND5A, ABCA1, NFIL3, GADD45A, PFKFB3, PNRC1, CCRL2, MAP3K8, CD83, MYC, SAT1, TLR2, CCL20, PDLIM5, PTGER4, MCL1, SMAD3, BHLHE40, SLC2A6, NFE2L2, DUSP2, GPR183",95,95,1.18009220632759,1.15172745816051,112.108759601121,2.26989479515892|2.26941028189758|2.23204901600002|2.15497473429923|2.14240538641211|2.10917843867375|2.08765454781702|2.08533578649327|2.05925806556675|2.03708888726865|1.96375364549662|1.95863206807708|1.94765385956887|1.87374644931263|1.76386432374357|1.72265757476484|1.71589290963709|1.62198798031686|1.61843842682914|1.60357494881674|1.60153615378167|1.5828426366464|1.57069080474778|1.56769769058357|1.55886599481693|1.55812857422268|1.50109045222531|1.45058788178531|1.4495124855614|1.40610391210977|1.38936206919443|1.37974018144303|1.37711460388429|1.36698359586241|1.31595204166071|1.29623506049163|1.28832506655616|1.26574680227639|1.25534658911207|1.21362511592335|1.21345817466041|1.20883214576199|1.20693782472995|1.18013508811536|1.17305042474897|1.1721792208788|1.16701184281277|1.15172745816051|1.1452300022359|1.14057318376353|1.12530599960852|1.11828367467305|1.10602547725558|1.1037970978868|1.08519036635471|1.08099942571329|1.05218027856129|1.04180317435426|0.994196116662891|0.921413685470064|0.889963173902535|0.805798332311779|0.799627814380956|0.794861601452134|0.78190805925798|0.780283218146908|0.758028543940638|0.735112516093614|0.734696461226096|0.727837828865464|0.713712565966204|0.700920380335439|0.688274879789791|0.681333936360938|0.673537893008797|0.656249239062154|0.614002271245418|0.607557452801962|0.60179492231368|0.598215554209683|0.594573181227201|0.584529527910137|0.563960457290529|0.555278914852315|0.522620330409437|0.522270954538189|0.518232233599202|0.510435199343128|0.50549069889938|0.501072391410315|0.485345653877397|0.482361226575516|0.480217600422113|0.460427035878921|0.456957048770525
scPP,binary_her2_GSE162228_merged_seurat,brca_her2,Genes specifically up-regulated in pancreatic beta cells.,"SCGN, DCX, SYT13, NKX2-2, PAX6, SRP9",6,6,-3.50057147036691,-3.51655470354008,-21.0034288222014,-5.13121483292286|-4.20814054228725|-3.57030540378252|-3.46280400329764|-2.86438568504355|-1.76657835486762
scPP,binary_her2_GSE162228_merged_seurat,brca_her2,"Genes up-regulated by IL6 [GeneID=3569] via STAT3 [GeneID=6774], e.g., during acute phase response.","PLA2G2A, LEPR, SOCS3, IL15RA, CXCL3, CSF1, JUN, A2M, IL1B, OSMR, IRF1, IL1R1, STAT3, CD36, PIM1",15,15,1.61524391415798,1.36489119949337,24.2286587123697,4.42930481215314|2.17191513378406|2.08765454781702|1.61843842682914|1.60153615378167|1.55886599481693|1.4495124855614|1.36489119949337|1.28832506655616|1.18398810251932|1.17305042474897|1.1699260607385|1.06603918791312|1.04577210952571|1.01943900613122
scPP,binary_her2_GSE162228_merged_seurat,brca_her2,Genes up-regulated by KRAS activation.,"AKAP12, PRRX1, SPON1, ANGPTL4, GNG11, PLVAP, CFH, ADGRL4, PTGS2, EMP1, KLF4, ITGBL1, IGFBP3, RGS16, ENG, PIGR, SLPI, PECAM1, SPARCL1, ALDH1A3, TMEM176A, NRP1, PPP1R15A, MALL, PLAU, HBEGF, GYPC, IL1B, G0S2, SPRY2, GPNMB, INHBA, IL33, PLAUR, TFPI, TMEM176B, VWA5A, APOD, LY96, MMP11, MAFB, TNFAIP3, ACE, SEMA3B, DNMBP, GADD45G",46,46,1.53425196023699,1.4286762526575,70.5755901709013,2.85039251599376|2.740267489335|2.71904464037366|2.59868128731227|2.39791867448807|2.39178874133334|2.35286936942434|2.27398025678926|2.26989479515892|2.20611852881952|2.15497473429923|2.00954642161638|1.83560160404293|1.7832293936125|1.75450001475207|1.75300043624349|1.7221147409211|1.64890778356994|1.64014683503105|1.60047123049446|1.51370842237495|1.47127548374201|1.45058788178531|1.40676462352969|1.38936206919443|1.37711460388429|1.29512996706697|1.28832506655616|1.25534658911207|1.21517787135672|1.18822034738663|1.18013508811536|1.11397902381561|1.10602547725558|1.02797441161552|1.02222330232001|0.875303578549897|0.863283626349074|0.860942747451169|0.778714436452963|0.742816950196147|0.735112516093614|0.731507092999409|0.698851974829423|0.642509670582642|0.641747854674382
scPP,binary_her2_GSE162228_merged_seurat,brca_her2,Genes up-regulated by STAT5 in response to IL2 stimulation.,"PLPP1, COL6A1, PLAGL1, EMP1, GADD45B, SLC2A3, CDKN1C, ECM1, RGS16, IFITM3, CSF1, NRP1, PRAF2, FLT3LG, MYO1E, DHRS3, TGM2, MAFF, KLF6, GUCY1B1, PIM1, WLS, AHR, NDRG1, NFKBIZ, PLIN2, S100A1, FGL2, MYO1C, DENND5A, PNP, SNX9, NFIL3, PRNP, LRRC8C, AHNAK, MAP3K8, CD83, GABARAPL1, MYC, PLEC, ARL4A, RNH1",43,43,1.13420651067334,0.933935005923819,48.7708799589538,2.42750012030179|2.22892240238273|2.2134259322717|2.20611852881952|2.10917843867375|2.05925806556675|2.0219132616372|1.80654508156473|1.7832293936125|1.7491987281399|1.55886599481693|1.47127548374201|1.24135504086452|1.2051179799501|1.18069080197293|1.18003228924596|1.17858247690402|1.14057318376353|1.08519036635471|1.03832125818367|1.01943900613122|0.933935005923819|0.895921898887239|0.872263528812623|0.788597257874015|0.779945918050972|0.748328932150083|0.698340241141655|0.681448087016768|0.681333936360938|0.669749085514631|0.660608685297057|0.656249239062154|0.650366424526259|0.629881873346786|0.600491590811943|0.594573181227201|0.584529527910137|0.583168189446764|0.563960457290529|0.551137317716246|0.521637434618425|0.519678311067331
