"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj
S100P,2.16485951996496e-216,5.02573255683419,0.533,0.014,2.85501673492978e-212
SOX9,3.03669188710727e-216,6.96038554706596,0.508,0.003,4.00478926071707e-212
RGS1,5.30542688069333e-215,-4.16065406346606,0.042,0.575,6.99679697025837e-211
NT5C3B,2.84855888532731e-214,3.68764230109328,0.555,0.024,3.75667945796966e-210
RHOBTB3,4.72439582822201e-211,5.68290500033793,0.504,0.005,6.23053321825918e-207
CKB,3.49157695906061e-210,4.76054113053047,0.518,0.012,4.60469169360913e-206
CXCR4,2.44223846504471e-206,-3.46159962436963,0.105,0.632,3.22082408770096e-202
IFITM2,5.84056305228918e-206,-3.09634293067127,0.122,0.657,7.70253455335897e-202
NET1,5.95528791988101e-206,3.66024421528046,0.528,0.019,7.85383370873908e-202
GMDS,4.43995526518864e-204,3.22049203420385,0.561,0.034,5.85541300373077e-200
NDUFB9,1.151661403116e-202,1.95143105525156,0.818,0.193,1.51881105842939e-198
FBL,4.51997872225825e-201,2.06162153186898,0.753,0.154,5.96094793891418e-197
CD69,1.50841120786794e-199,-3.69621808268176,0.047,0.564,1.98929270093623e-195
HEBP2,3.97774653282739e-199,2.00629095623962,0.746,0.139,5.24585212749276e-195
PRXL2A,4.37414867649474e-198,4.10279762298135,0.506,0.016,5.76862727456126e-194
NR4A1,2.35926954672224e-196,2.2838000577435,0.667,0.1,3.11140467821729e-192
EIF3H,9.17009561827202e-196,1.76564474462901,0.865,0.303,1.20935221013771e-191
FYB1,8.47986436147565e-195,-4.38835209343545,0.035,0.529,1.11832451199141e-190
SH3YL1,3.70070491204922e-194,2.90661056389135,0.541,0.032,4.88048963801052e-190
EI24,7.66435591302958e-192,2.36458050224203,0.603,0.066,1.01077525781034e-187
ERGIC3,3.81963676793886e-191,1.83013240935353,0.716,0.123,5.03733696955777e-187
NUPR1,1.54045874089025e-190,2.83104181517968,0.528,0.03,2.03155698748606e-186
PABPC1,1.88465827336135e-190,1.46142560735799,0.937,0.563,2.48548733090894e-186
MYC,1.26325698465389e-189,2.70839478825216,0.551,0.042,1.66598331136155e-185
TRAF4,5.03259976470836e-189,2.68059332499647,0.558,0.044,6.63699256969738e-185
PSMB9,1.69423032071234e-185,-3.33110877812433,0.112,0.603,2.23435094695544e-181
DSTN,1.90536240002091e-184,1.46678129319724,0.86,0.242,2.51279193314757e-180
GMFG,6.36830248449374e-183,-3.91811967792278,0.04,0.517,8.39851731655035e-179
RAC2,1.67644064127908e-182,-3.89062206769748,0.041,0.519,2.21088991771885e-178
EBPL,2.06739519812237e-182,2.16798025642318,0.586,0.063,2.72648078728379e-178
SDC4,3.48180379090199e-180,3.48290439646658,0.512,0.034,4.59180283944154e-176
C6orf48,1.10081103695099e-179,1.77220155577651,0.753,0.169,1.45174959553096e-175
NKG7,1.36934542557705e-179,-3.94404162145816,0.04,0.512,1.80589274725101e-175
IL32,3.12406888270738e-179,-3.33030624647791,0.325,0.702,4.12002204251449e-175
SELENOM,4.25889508497037e-177,2.28488851633818,0.616,0.084,5.61663083805892e-173
TSC22D3,1.67915733705736e-176,-3.20471257877246,0.197,0.645,2.21447269611125e-172
COTL1,8.10224834290786e-175,-3.90391391352682,0.093,0.553,1.06852451146269e-170
PSMB5,2.17594319850788e-171,1.56866089422476,0.668,0.111,2.8696338901922e-167
LYRM4,7.68444642090621e-170,2.22736075190446,0.551,0.059,1.01342479398911e-165
LCP1,1.61782146223734e-169,-3.70138599719738,0.056,0.514,2.13358294439861e-165
IMPDH2,2.30870579208865e-168,2.21957824549118,0.567,0.069,3.04472119860651e-164
NME1,1.39578847939056e-166,1.8154838170833,0.649,0.116,1.84076584662028e-162
HIST3H2A,2.08072088376505e-166,2.35243039919406,0.522,0.047,2.74405470150934e-162
IFI16,2.481339606534e-166,-3.19359449113378,0.087,0.551,3.27239067309705e-162
CTNNB1,9.85728283790429e-164,2.13690276690364,0.731,0.173,1.29997846066282e-159
PEBP1,3.00596326619506e-163,1.44861049930776,0.867,0.3,3.96426435545805e-159
PGRMC1,4.05771236571412e-163,2.22412981110764,0.537,0.059,5.35131106790378e-159
ANAPC11,4.78318120209318e-162,1.44653425263942,0.836,0.257,6.30805936932049e-158
STMN1,2.60973028977148e-161,1.21654785541659,0.789,0.205,3.44171230615063e-157
RPL17,5.69745543469749e-158,1.48778780607157,0.765,0.208,7.51380422727905e-154
ATP5MC1,4.50956214090194e-157,1.39799994823726,0.79,0.208,5.94721055142148e-153
LAPTM4A,7.83865224259627e-156,1.66071523824324,0.692,0.152,1.0337614577536e-151
MT1E,1.61572389836152e-154,1.8903833888174,0.667,0.141,2.13081667715917e-150
TNFAIP3,4.12940711916213e-154,-3.60898920475593,0.073,0.503,5.44586210875101e-150
CD74,1.30244620360578e-153,-3.11236065602741,0.221,0.642,1.7176660533153e-149
RALBP1,1.97508813993524e-152,1.38082852329888,0.682,0.138,2.60474623894659e-148
NDUFAF8,2.01109196063475e-152,1.25902886999266,0.68,0.137,2.65222807768511e-148
POLR2J,5.82435728831644e-151,1.47081261334374,0.771,0.21,7.68116239183172e-147
HIST1H2AC,2.91780336410994e-150,2.14816785544141,0.529,0.068,3.84799907658819e-146
NENF,3.56315850669165e-150,1.30479693073137,0.657,0.128,4.69909343862495e-146
AP1S1,1.19985115862354e-149,1.66585790928681,0.545,0.071,1.58236370799272e-145
POLR2J3,1.54435133955053e-149,1.47983516996433,0.742,0.195,2.03669054659923e-145
APLP2,2.63934151633336e-149,1.42926119978481,0.596,0.095,3.48076359174044e-145
SNHG7,8.58896203089085e-149,1.54374775146204,0.675,0.146,1.13271231263389e-144
TMEM14B,1.0534874293794e-148,1.35999000428533,0.68,0.142,1.38933922186555e-144
TMEM14C,2.39711436845322e-148,1.39668615573962,0.605,0.103,3.16131442911611e-144
LMO4,2.81022755235657e-148,1.34458215876929,0.688,0.15,3.70612809604784e-144
MLF2,1.5178392885858e-146,1.48570309951795,0.637,0.125,2.00172645378695e-142
RPL4,4.99899387809421e-146,1.01289730986985,0.945,0.684,6.59267312643065e-142
EEF2,3.38573175940046e-144,1.30557814686295,0.889,0.475,4.46510304429732e-140
UQCRH,1.2726406870365e-143,1.20861282011466,0.937,0.497,1.67835853806374e-139
