"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
EIF3D.1,2.27317752166871e-75,0.68274488675058,0.653,0.447,2.9978665155767e-71,Negative,EIF3D
HSBP1,5.16875742175061e-75,-1.45450196422154,0.448,0.556,6.8165572878047e-71,Negative,HSBP1
GGCT.1,9.13843091193027e-75,-2.04296699643736,0.313,0.47,1.20517626866536e-70,Negative,GGCT
AIF1L,1.44323332561883e-74,1.20943971511116,0.259,0.112,1.90333610982611e-70,Negative,AIF1L
BMI1,1.54700629536249e-74,0.868178378876381,0.268,0.116,2.04019190232405e-70,Negative,BMI1
CHMP5,1.72668519500387e-73,-1.91023871457838,0.235,0.426,2.27715243517111e-69,Negative,CHMP5
PEBP1.1,2.94358378096653e-73,0.615401733193464,0.801,0.589,3.88199829033867e-69,Negative,PEBP1
CCT5,7.54349506281393e-73,-1.82717882742519,0.333,0.477,9.94836128883902e-69,Negative,CCT5
SRSF9,9.1889886978842e-73,0.529687167472888,0.774,0.526,1.21184382947697e-68,Negative,SRSF9
C6orf48.1,2.43600552610978e-72,0.628505521688563,0.64,0.425,3.21260408783358e-68,Negative,C6orf48
STK24.1,5.11626049227584e-72,-2.75083229930993,0.122,0.315,6.74732433721338e-68,Negative,STK24
VMP1.1,6.82609658149464e-72,-1.526211170021,0.335,0.51,9.00225617167514e-68,Negative,VMP1
ACTN4.1,1.28118994199548e-71,-1.81489900417666,0.299,0.464,1.68963329550363e-67,Negative,ACTN4
NDUFAF8,2.84132538198078e-71,0.55587966288902,0.626,0.391,3.74713991375625e-67,Negative,NDUFAF8
GMPS.1,4.00354496655588e-71,-2.63380841802496,0.092,0.286,5.2798751018939e-67,Negative,GMPS
RBP1,1.06235524251481e-70,-2.59134108266623,0.15,0.337,1.40103409382852e-66,Negative,RBP1
PSMD2.1,1.21645992570119e-70,-1.92336372527932,0.189,0.382,1.60426735001473e-66,Negative,PSMD2
PSMG4.1,1.41149660251359e-70,0.712218120359165,0.39,0.204,1.86148171939492e-66,Negative,PSMG4
MMAB.1,1.52561937899791e-70,0.854678669337302,0.323,0.155,2.01198683702244e-66,Negative,MMAB
ITGA6.1,1.55474116635339e-70,0.791186126547388,0.301,0.139,2.05039265018685e-66,Negative,ITGA6
EFHD1.2,1.59239644925344e-70,1.06692246975764,0.326,0.161,2.10005243727543e-66,Negative,EFHD1
SYNGR2.1,2.22650894770228e-70,-2.02866229521844,0.244,0.419,2.93632000022977e-66,Negative,SYNGR2
PSME1.1,3.10484321915868e-70,-1.44696709521248,0.455,0.589,4.09466723742646e-66,Negative,PSME1
CASC3,4.87373579404239e-70,0.573485403151131,0.274,0.119,6.4274827651831e-66,Negative,CASC3
TAX1BP1,1.19296889261283e-69,-1.63387405559522,0.34,0.494,1.5732873755778e-65,Negative,TAX1BP1
HLA-DPA1.2,3.55739896218484e-69,-1.9622138206732,0.147,0.339,4.69149775132937e-65,Negative,HLA-DPA1
EIF3E.1,3.79524226088344e-69,0.680810427102323,0.791,0.678,5.00516549365308e-65,Negative,EIF3E
