pathway,pval,padj,log2err,ES,NES,size,leadingEdge,screen_method,dataset,tumor
HALLMARK_FATTY_ACID_METABOLISM,2.3268922656256e-06,1.09363936484403e-05,0.627256739718528,0.361949805147799,1.98685004723088,118,"ACADL, AQP7, ENO3, ME1, ALDH1A1, PRDX6, NSDHL, CD36, ALDOA, PDHB, DLD, ECHS1, IDI1, SUCLA2, HADH, ACAT2, ACAA2, PDHA1, HSD17B7, FH, HSP90AA1, ADSL, CPT2, ALDH9A1, ACADVL, HSD17B10, PSME1, IDH3B, ACOT2, ETFDH, MGLL, HSPH1, HSD17B4, SDHA, BLVRA, RAP1GDS1, HCCS, SUCLG1, ECH1, MDH1, GABARAPL1, GCDH, MDH2, ODC1, BCKDHB, HMGCS1, GRHPR, NCAPH2, RDH11, ACADM, UROD, ACO2",scAB,binary_fshd_GSE56787_merged_seurat,fshd
HALLMARK_G2M_CHECKPOINT,0.00404301054451888,0.00791756231634948,0.407017918923954,-0.42166616368043,-1.4626312131359,156,"MT2A, CENPF, CCNA2, UBE2C, MKI67, NUSAP1, TACC3, PBK, MEIS2, BIRC5, CHEK1, BCL3, CDC20, TROAP, TOP2A, AURKB, CDKN3, NOTCH2, CCNB2, CKS2, CCNF, GINS2, CENPE, MYBL2, CHAF1A, HMGA1, H2BC12, FBXO5, H2AX, PRC1, HIF1A, PRIM2, FOXN3, PDS5B, ABL1, LMNB1, TPX2, MARCKS",scAB,binary_fshd_GSE56787_merged_seurat,fshd
HALLMARK_GLYCOLYSIS,0.00501013921025272,0.00941906171527512,0.407017918923954,-0.414977461795682,-1.4419207879517,160,"TGFBI, KDELR3, TPBG, VCAN, CHST2, CD44, EGFR, ISG20, COL5A1, DEPDC1, DDIT4, SOX9, CAPN5, EXT1, STC1, ANGPTL4, ADORA2B, GPC4, MET, SDC1, TPST1, G6PD, B4GALT1, SRD5A3, PLOD2, PFKP, PLOD1, QSOX1, DCN, VEGFA, IER3, PAM",scAB,binary_fshd_GSE56787_merged_seurat,fshd
HALLMARK_HEDGEHOG_SIGNALING,0.00247348629850545,0.00505451547955461,0.431707695803346,-0.63497750274943,-1.7801708148711,24,"HEY1, THY1, NRP2, SCG2, RTN1, ETS2, MYH9, VEGFA, CDK6, DPYSL2, NRP1",scAB,binary_fshd_GSE56787_merged_seurat,fshd
HALLMARK_HEME_METABOLISM,0.966084275436793,0.981112277019937,0.011622042518008,-0.184150566037109,-0.632916133223014,123,"TSPAN5, SIDT2, ELL2, GYPC, CTSB, SLC7A11, H4C3, CLCN3, CDR2, ANK1, SELENBP1, KAT2B, EPOR, CCDC28A, SLC25A38, KHNYN, MXI1, MARCHF8, CCND3, XPO7, UBAC1, CPOX, SLC6A9, MGST3, PGLS, GDE1, FOXO3, MARCHF2, MARK3, IGSF3, SLC11A2, BTRC, ALAD, HEBP1, EIF2AK1, RBM5, FBXO7, SLC25A37, LPIN2, VEZF1, AGPAT4",scAB,binary_fshd_GSE56787_merged_seurat,fshd
HALLMARK_HYPOXIA,3.065658213859e-07,2.05837051501962e-06,0.674962860011025,-0.51322887483142,-1.78485658358755,161,"TGFBI, KDELR3, BGN, LOX, MT2A, TPBG, CHST2, F3, EGFR, ISG20, COL5A1, FOS, PKP1, SERPINE1, ADM, ETS1, DDIT4, EXT1, STC1, PIM1, SLC25A1, ANGPTL4, MT1E, ADORA2B, GPC4, IL6, HMOX1, PLAUR, AKAP12, LXN, CA12, PFKP, MYH9, DCN, TGM2, VEGFA, NDRG1, IER3, JUN, PAM, PDK1, SLC2A3, NDST1, PRKCA",scAB,binary_fshd_GSE56787_merged_seurat,fshd
HALLMARK_IL2_STAT5_SIGNALING,0.0135936771221065,0.022817958026393,0.380730400722792,-0.416374119514959,-1.43368547133033,128,"PTGER2, CCND2, CD44, PENK, NFKBIZ, P2RX4, IFITM3, PIM1, GUCY1B1, PRAF2, COL6A1, FLT3LG, CSF1, CTSZ, SYT11, SPRY4, TNFRSF18, TGM2, GADD45B, NDRG1, AHR, CKAP4, SOCS2, ITGAV, PNP, SLC2A3, TTC39B, SOCS1, IL1R2, LRIG1, MUC1, FGL2, NRP1",scAB,binary_fshd_GSE56787_merged_seurat,fshd
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.000971747851460133,0.0025373416121459,0.477270815362862,-0.560254639716987,-1.78246347922568,50,"CXCL1, CXCL3, PF4, CD44, ACVRL1, PIM1, IL6, HMOX1, IL1R1, STAT2, IRF9, CSF1, IL17RA, JUN, MYD88, SOCS1, IL1R2, IRF1, IFNGR2, LEPR, LTBR, FAS",scAB,binary_fshd_GSE56787_merged_seurat,fshd
HALLMARK_INFLAMMATORY_RESPONSE,1.48121492978992e-10,1.74042754250315e-09,0.826657301178302,-0.640668509300338,-2.15597117316337,91,"PTGER2, BST2, IFITM1, CCL2, SPHK1, TNFAIP6, TPBG, CHST2, CXCL8, F3, P2RX4, PTPRE, CXCL6, INHBA, PTGIR, CD40, SERPINE1, ADM, GABBR1, MMP14, LY6E, ABCA1, ADORA2B, MET, IL6, PLAUR, IL1R1, CSF1, IL7R, CMKLR1, AHR, DCBLD2, TAPBP, PTGER4, LPAR1, TIMP1, IRF1, IFNGR2, CALCRL, AXL, HIF1A, NMI",scAB,binary_fshd_GSE56787_merged_seurat,fshd
HALLMARK_INTERFERON_ALPHA_RESPONSE,3.22113835863623e-11,7.56967514279513e-10,0.851339057116899,-0.701447581815452,-2.28256160650431,63,"BST2, IFITM1, IFI44L, ISG20, PROCR, IFI27, LPAR6, LY6E, C1S, IFITM3, IFI44, TRIM21, TXNIP, TRIM25, PSMB9, IFITM2, SAMD9, TENT5A, STAT2, PARP12, PSMB8, CD74, MOV10, EPSTI1, ISG15, IRF9, CSF1, IFIT3, UBE2L6, ADAR, NCOA7, IRF1, LGALS3BP, TRIM26, HELZ2, CNP, NMI",scAB,binary_fshd_GSE56787_merged_seurat,fshd
HALLMARK_INTERFERON_GAMMA_RESPONSE,1.01901381778554e-10,1.59645498119735e-09,0.839088935621274,-0.600923496530258,-2.06457016007222,122,"BST2, CCL2, MT2A, TNFAIP6, IFI44L, SERPING1, ISG20, IFI27, UPP1, CD40, LY6E, C1S, APOL6, IFITM3, IFI44, XAF1, TRIM21, TXNIP, PIM1, TRIM25, SECTM1, IL6, PSMB9, IFITM2, STAT2, PARP12, PSMB8, CD74, NLRC5, EPSTI1, ISG15, PFKP, IRF9, IFIT3, RNF213, UBE2L6, CMKLR1, C1R, ADAR, SOD2, PNP, TAPBP, MYD88, SOCS1, HLA-DMA, IRF1, LGALS3BP, TRIM26, HELZ2, HIF1A, FGL2, NMI, ST3GAL5, FAS, NFKBIA, SAMHD1, LYSMD2, PLSCR1, TNFAIP3, PML, PARP14, RIPK1",scAB,binary_fshd_GSE56787_merged_seurat,fshd
HALLMARK_KRAS_SIGNALING_DN,0.518597236981934,0.677057503837525,0.046788296531803,-0.298770868570522,-0.986853432734711,70,"IGFBP2, ZBTB16, IFI44L, CHST2, PKP1, LFNG, SHOX2, COPZ2, HSD11B2, PTGFR, SELENOP, TCF7L1, SYNPO",scAB,binary_fshd_GSE56787_merged_seurat,fshd
HALLMARK_KRAS_SIGNALING_UP,4.02231054480331e-06,1.53634794215556e-05,0.610526878385931,-0.540572459619681,-1.84739430521573,109,"CCND2, APOD, SCG5, GFPT2, ADGRA2, SERPINA3, TRIB1, INHBA, TMEM176B, TMEM100, ETS1, G0S2, SOX9, ANGPTL4, GNG11, SATB1, PLAUR, PRRX1, TMEM176A, PSMB8, ENG, AKAP12, IGF2, GYPC, ST6GAL1, PLAU, TFPI, IL7R, CMKLR1, DCBLD2, MMD, PCSK1N, TSPAN1, DNMBP, NRP1, CROT",scAB,binary_fshd_GSE56787_merged_seurat,fshd
HALLMARK_MITOTIC_SPINDLE,0.390514631685166,0.524405362548652,0.0574877409561325,-0.302760543149853,-1.05491713417861,164,"CENPF, NUSAP1, BIRC5, TOP2A, SHROOM1, ARHGEF3, PREX1, CLIP2, FSCN1, NOTCH2, CCNB2, CDC42EP4, MYH9, CENPE, NEDD9, TUBGCP6, FLNA, MYO9B, SYNPO, CNTRL, FBXO5, PIF1, PRC1, DLG1, EPB41L2, ABL1, LMNB1, CEP192, TPX2, MARCKS, ARHGAP29, ALMS1, MARK4, CTTN, ARHGAP5, KIF3B, AURKA, RAB3GAP1, ACTN4, RACGAP1, LATS1, CEP250, ALS2, LLGL1, RICTOR, UXT, MYO1E, WASF2, FLNB, NUMA1",scAB,binary_fshd_GSE56787_merged_seurat,fshd
HALLMARK_MTORC1_SIGNALING,,,,0.230597966295345,,171,"HSPA5, EGLN3, HSP90B1, ME1, CD9, PSMC2, ALDOA, PSMC4, GOT1, PSMC6, PSMD14, IDI1, STIP1, RRP9, PRDX1, RIT1, NFKBIB, DDX39A, GLRX, TUBA4A, HSPA9, CORO1A, PSMD12, XBP1, NUP205, CCT6A, ASNS, ATP2A2, SDF2L1, COPS5, ACTR3, CACYBP, PSMD13, MLLT11, NUFIP1, P4HA1, ETF1, PGK1, PSMA4, PSMA3, PSME3, EBP, UCHL5, ABCF2, TUBG1, CDKN1A, CYB5B, PNO1, MAP2K3, HMBS, IMMT, TPI1, PSMB5, ATP6V1D, HSPA4, TBK1, HMGCS1, TOMM40, CANX",scAB,binary_fshd_GSE56787_merged_seurat,fshd
HALLMARK_MYC_TARGETS_V1,,,,0.365485007240437,,179,"CCT5, PA2G4, PSMC4, CSTF2, PSMC6, PSMD1, U2AF1, PSMD14, EIF2S1, CCT7, XRCC6, RRP9, PSMD7, BUB3, VDAC1, CCT2, PSMD8, HSP90AB1, HDAC2, ORC2, PSMD3, HNRNPA2B1, VBP1, COPS5, TCP1, CCT4, ILF2, AIMP2, NOP56, EIF4A1, GNL3, PSMA2, SSB, RUVBL2, ETF1, SNRPB2, CNBP, PGK1, PSMA4, RAD23B, CYC1, DDX21, CCT3, EXOSC7, PSMA6, PCBP1, KPNA2, SERBP1, RAN, YWHAE, MYC, HNRNPR, SYNCRIP, CUL1, DHX15, PRPF31, PSMA7, NCBP1, GSPT1, SNRPA1, PSMB2, RFC4, VDAC3, NME1, MRPS18B, ODC1, PSMA1, G3BP1, TUFM, CANX, SRSF7, NOP16, PSMB3, CTPS1, ABCE1, KARS1, NDUFAB1, UBE2L3, SNRPA, EPRS1, RNPS1, SSBP1, HNRNPD, TARDBP, EIF2S2, EIF3J, DDX18, SRSF3, NOLC1, EIF4G2, C1QBP, SNRPD3, PRDX3, SRSF2",scAB,binary_fshd_GSE56787_merged_seurat,fshd
HALLMARK_MYC_TARGETS_V2,2.74455411835803e-05,9.21386025448766e-05,0.575610261071129,0.482500514321694,2.22714585859979,49,"BYSL, PA2G4, PPAN, RRP9, FARSA, WDR74, TFB2M, MRTO4, AIMP2, NOP56, GNL3, GRWD1, TBRG4, EXOSC5, MYC, UTP20, LAS1L, NDUFAF4, MPHOSPH10, NOC4L, NOP16, PES1, PPRC1, NOP2, DDX18, NOLC1, NIP7, TMEM97, WDR43, IPO4, HK2",scAB,binary_fshd_GSE56787_merged_seurat,fshd
HALLMARK_MYOGENESIS,,,,0.417817315566967,,171,"ACTA1, CKMT2, CKM, ENO3, TNNI2, ANKRD2, MYBPH, MYH8, CACNG1, ACTN2, PYGM, HRC, TNNC2, TNNT3, CKB, CHRNG, FHL1, CASQ2, MYL3, ACTC1, TCAP, MYH7, MYL2, TPM3, MYL6B, MYH2, TPM2, PC, SMTN, MYOM2, TNNT2, PGAM2, MYH1, TNNC1, CD36, MYL4, MYH3, FDPS, MYL1, TNNT1, GSN, TNNI1, MAPRE3, SSPN, SOD3, ATP2A1, DTNA, BIN1, HSPB8, MYOM1, CRYAB, TEAD4, MB, CHRNA1, KLF5, DES, MEF2C, SH3BGR, ERBB3, MYOG, RIT1, CSRP3, HBEGF, RYR1, COX6A2, PDE4DIP, LDB3, AGL, HSPB2, REEP1, AK1, SGCG, ACHE, SIRT2",scAB,binary_fshd_GSE56787_merged_seurat,fshd
HALLMARK_NOTCH_SIGNALING,0.00143342764502863,0.00336855496581729,0.45505986738723,-0.635743110912157,-1.80611795645722,26,"JAG1, NOTCH3, LFNG, WNT5A, NOTCH2, FZD7, PRKCA, HES1, TCF7L2, NOTCH1, DTX4, HEYL",scAB,binary_fshd_GSE56787_merged_seurat,fshd
HALLMARK_OXIDATIVE_PHOSPHORYLATION,4.2494730314941e-06,1.53634794215556e-05,0.610526878385931,0.32354403152146,1.83615411916266,162,"BCKDHA, PDHB, DLD, ECHS1, NDUFS2, SUCLA2, SLC25A4, ACAA2, NDUFS1, PDHA1, PDHX, DLAT, IDH2, VDAC1, FH, GRPEL1, HSPA9, ACADVL, HSD17B10, MRPS30, ATP5F1B, NDUFA9, IDH3B, ETFDH, TIMM50, SDHA, MRPS22, COX11, ATP5F1C, ATP6V1C1, CYC1, ATP6V1E1, UQCRC1, HCCS, PMPCA, SUCLG1, RHOT2, ECH1, UQCRC2, IMMT, MDH1, AIFM1, CYCS, ATP6V1D, VDAC3, MDH2, ETFA, TIMM17A, MTX2, ALAS1, NDUFV1, NDUFV2, ACADM, ACO2, NDUFS3, LRPPRC, VDAC2, ALDH6A1, NDUFAB1, MRPL15, HADHB, MFN2, IDH3A, SDHB, MTRR, UQCRFS1, PHYH, ATP6V0B, COX15, ATP1B1, PRDX3",scAB,binary_fshd_GSE56787_merged_seurat,fshd
HALLMARK_P53_PATHWAY,0.000168326079231868,0.000527421714926519,0.518848077743792,-0.462941149052556,-1.61197312094171,162,"CCND2, SPHK1, ZBTB16, ADA, SAT1, PTPRE, KRT17, PROCR, UPP1, FOS, TM4SF1, DDIT4, TXNIP, ABAT, CYFIP2, SDC1, HMOX1, DRAM1, DDB2, DGKA, NINJ1, HSPA4L, FDXR, MXD4, CTSF, CDKN2A, SLC7A11, NDRG1, IER3, H2AJ, JUN, ABCC5, XPC, STOM, TSC22D1, SOCS1, BAX, RPS12, TRIB3, ABHD4, TOB1, PITPNC1, TAX1BP3, NOTCH1, FAS",scAB,binary_fshd_GSE56787_merged_seurat,fshd
HALLMARK_PANCREAS_BETA_CELLS,0.642559109874826,0.755006954102921,0.0492917662312669,-0.381418344719078,-0.878614740950517,10,DPP4,scAB,binary_fshd_GSE56787_merged_seurat,fshd
HALLMARK_PEROXISOME,0.96232508073197,0.981112277019937,0.0157837626630889,-0.186309901651478,-0.609617257922896,65,"CRABP2, TOP2A, HSD11B2, ABCC5, SOD2, DLG4, HSD17B11, PEX6, STS, ABCB9, DHCR24, HSD3B7, NUDT19, CRAT, PABPC1",scAB,binary_fshd_GSE56787_merged_seurat,fshd
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.980851063829787,0.981112277019937,0.0133546284394486,-0.16877921001187,-0.556204862954525,69,"EGFR, STAT2, PAK4, THEM4, PDK1, MYD88, TRIB3, MAPK9, PIK3R3",scAB,binary_fshd_GSE56787_merged_seurat,fshd
HALLMARK_PROTEIN_SECRETION,0.981112277019937,0.981112277019937,0.0121212734616549,-0.175863141986152,-0.586839127090396,81,"EGFR, ABCA1, OCRL, VAMP4, PAM, CLCN3, ARCN1",scAB,binary_fshd_GSE56787_merged_seurat,fshd
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.054147465437788,0.0848310291858679,0.206587922696891,-0.488723037926495,-1.46308498062117,35,"FTL, MBP, SBNO2, GPX3, G6PD, PFKP, ATOX1, ABCC1, SOD2",scAB,binary_fshd_GSE56787_merged_seurat,fshd
HALLMARK_SPERMATOGENESIS,0.538713195201745,0.684311356067081,0.0462302524077616,-0.298689612266767,-0.960035709613715,55,"SCG5, CDKN3, CCNB2, HSPA4L, PHF7, RPL39L, IP6K1, PCSK1N, HSPA2",scAB,binary_fshd_GSE56787_merged_seurat,fshd
HALLMARK_TGF_BETA_SIGNALING,0.221724524076148,0.325657894736842,0.0919686140000427,-0.389335777523901,-1.20776317824562,42,"SERPINE1, ID1, ENG, ID3, LTBP2, THBS1, IFNGR2, SMAD7, JUNB, BCAR3, HDAC1, RAB31, TGFBR1",scAB,binary_fshd_GSE56787_merged_seurat,fshd
HALLMARK_TNFA_SIGNALING_VIA_NFKB,3.50463753465476e-09,3.29435928257547e-08,0.774939030136436,-0.559920655396849,-1.93767744042881,145,"PTX3, JAG1, CXCL1, TNC, CCL2, SPHK1, TNFAIP6, AREG, CXCL3, GFPT2, SAT1, CD44, F3, PTPRE, CXCL6, TRIB1, CXCL2, INHBA, FOS, SERPINE1, BCL3, G0S2, STAT5A, ABCA1, GEM, IL6, PLAUR, DRAM1, B4GALT1, NINJ1, ETS2, PLAU, CSF1, SPSB1, IL7R, VEGFA, GADD45B, IER3, PLPP3, PHLDA2, JUN, SOD2, SLC2A3, PTGER4, TSC22D1, DUSP5, KLF9, IRF1, IFNGR2",scAB,binary_fshd_GSE56787_merged_seurat,fshd
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.258608383748274,0.357488059887321,0.203508959461977,0.212249717207399,1.12874265479743,101,"IGFBP1, HSPA5, KIF5B, HSP90B1, PDIA6, DNAJB9, EXOSC9, TUBB2A, HERPUD1, EIF2S1, RRP9, EDC4, HSPA9, XBP1, BAG3, ASNS, NOP56, EIF4A1, SDAD1, DNAJA4, MTREX, TARS1, EXOSC5, EXOSC10, ATP6V0D1",scAB,binary_fshd_GSE56787_merged_seurat,fshd
HALLMARK_UV_RESPONSE_DN,2.69132761388707e-07,2.05837051501962e-06,0.674962860011025,-0.550994740413116,-1.8847012395321,116,"EFEMP1, SNAI2, COL1A1, ATP2B4, RBPMS, COL3A1, F3, FBLN5, SERPINE1, GCNT1, DBP, LTBP1, MT1E, ADORA2B, MET, ID1, COL1A2, NOTCH2, COL5A2, SIPA1L1, PTGFR, PDGFRB, TFPI, PTPRM, SLC22A18, PLPP3, ABCC1, PLCB4, LPAR1, GJA1, PRKCA, SDC2, KCNMA1, ZMIZ1, NRP1, CAV1, DLG1, DLC1, LAMC1, PIK3R3, ATRN, PIK3CD, SMAD7, APBB2, TGFBR2, PPARG",scAB,binary_fshd_GSE56787_merged_seurat,fshd
HALLMARK_UV_RESPONSE_UP,0.233230134158927,0.332176251680896,0.0845557442441281,-0.336434196007126,-1.14792685204441,111,"IGFBP2, NPTX2, CXCL2, FOS, MMP14, FMO1, IL6, GPX3, SHOX2, HMOX1, NTRK3, MAOA, OLFM1, SOD2, HLA-F, IRF1, HSPA2, DLG4, RAB27A, H2AX, CNP, MSX1, JUNB, NFKBIA, TST, WIZ, RHOB, CCND3, SPR, PPIF, PPT1, GLS, AP2S1, ATP6V1F, PRKCD",scAB,binary_fshd_GSE56787_merged_seurat,fshd
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.0263734121393572,0.0427431162258547,0.352487857583619,-0.560067067100649,-1.5864850165656,25,"CCND2, HEY1, JAG1, HDAC5, AXIN1, NOTCH1, GNAI1, MAML1, WNT5B",scAB,binary_fshd_GSE56787_merged_seurat,fshd
HALLMARK_XENOBIOTIC_METABOLISM,0.00219088069156281,0.00468051784106601,0.431707695803346,-0.439760333340254,-1.51086796745347,122,"IGFBP4, ABCC3, MT2A, APOE, PAPSS2, MAN1A1, UPP1, TMEM176B, SERPINE1, FMO1, CYFIP2, HMOX1, PROS1, IL1R1, TPST1, ATOH8, ALDH2, NINJ1, MAOA, ETS2",scAB,binary_fshd_GSE56787_merged_seurat,fshd
,,,,,,,"",scPAS,binary_fshd_GSE56787_merged_seurat,fshd
HALLMARK_ADIPOGENESIS,0.152845528455285,0.231584134023158,0.142056643575821,-0.258346346628287,-1.21488326233049,145,"APOE, FZD4, PFKFB3, TKT, ABCA1, REEP6, CMBL, CCNG2, CD302, GPX3, PEX14, COL4A1, LAMA4, SQOR, MYLK, CRAT, ANGPT1, ELMOD3, SULT1A1, ALDH2, BAZ2A, SNCG",scPP,binary_fshd_GSE56787_merged_seurat,fshd
HALLMARK_ALLOGRAFT_REJECTION,0.037714879475736,0.075429758951472,0.321775918075361,-0.333402339497872,-1.41775604874115,84,"C2, CCND2, EGFR, GBP2, PF4, THY1, FAS, CD7, CCL2, HLA-E, CD40, MTIF2, TIMP1, STAT1, BCL3, CDKN2A, ETS1, HLA-G, CSF1, GCNT1, RPS9, NPM1, RPL39, RPS3A, GLMN, RPS19, CCND3, TAPBP, BCL10, FLNA, APBB1, ELF4, TPD52, INHBA, TGFB1, SOCS5, ABI1",scPP,binary_fshd_GSE56787_merged_seurat,fshd
HALLMARK_ANDROGEN_RESPONSE,0.680212014134276,0.829526846505214,0.0577308549299813,-0.210561821539011,-0.874027496943104,73,"SAT1, SELENOP, ANKH, FKBP5, ELK4, TSC22D1, AKAP12, B4GALT1, CDK6, ZMIZ1, ELOVL5, RPS6KA3, ITGAV, ZBTB10, PTPN21",scPP,binary_fshd_GSE56787_merged_seurat,fshd
HALLMARK_ANGIOGENESIS,1.56330450666487e-06,2.01360234750914e-05,0.643551836150722,-0.733253938899689,-2.42725746359228,23,"SERPINA5, CCND2, STC1, CXCL6, PF4, JAG1, COL3A1, VCAN, COL5A2, NRP1, THBD, TIMP1, MSX1, LUM, ITGAV",scPP,binary_fshd_GSE56787_merged_seurat,fshd
HALLMARK_APICAL_JUNCTION,0.00205909461656602,0.00605616063695889,0.431707695803346,-0.36262374494479,-1.6462161863146,120,"EGFR, TGFBI, ITGA10, VCAN, THY1, MAP4K2, ADAM15, KCNH2, RAC2, EPB41L2, MADCAM1, CADM3, PLCG1, FBN1, LAYN, MAPK13, CERCAM, CLDN5, PIK3R3, BMP1, ACTG1, MMP2, CRAT, GNAI1, MAPK11, FSCN1, MYH9, CDH11, ALOX15B, GTF2F1, B4GALT1, NEGR1, SKAP2, NLGN2, CDK8, LDLRAP1",scPP,binary_fshd_GSE56787_merged_seurat,fshd
HALLMARK_APICAL_SURFACE,0.129798903107861,0.202810786106033,0.165656695205483,-0.39744317785757,-1.33959787221571,25,"GAS1, AKAP7, THY1, PLAUR, SULF2, CRYBG1, EPHB4, CROCC, B4GALT1, NCOA6",scPP,binary_fshd_GSE56787_merged_seurat,fshd
HALLMARK_APOPTOSIS,0.0630182421227197,0.108652141590896,0.231126709673834,-0.300378980236459,-1.34651380123906,110,"CD44, CCND2, SAT1, SMAD7, FDXR, BMF, ANKH, FAS, FEZ1, GPX3, NEDD9, IGFBP6, IFITM3, TXNIP, BGN, PPT1, MMP2, HGF, GPX1, CLU, TIMP1, SOD2, CASP4, DCN, CASP8, LUM, PDGFRB, DAP, GPX4, BAX, CASP2, JUN",scPP,binary_fshd_GSE56787_merged_seurat,fshd
HALLMARK_BILE_ACID_METABOLISM,0.832941176470588,0.886107634543179,0.0617054053637523,0.189717397989871,0.797870487099162,61,"PEX12, ABCA4, LIPE, ABCA5, PECR, AMACR, IDI1, ALDH1A1",scPP,binary_fshd_GSE56787_merged_seurat,fshd
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.175233644859813,0.250333778371162,0.160801401070022,0.291790055301089,1.20903617845916,58,"NFIL3, NSDHL, STARD4, HSD17B7, CPEB2, IDI1, TMEM97, NIBAN1, FBXO6, HMGCR, FDFT1, FDPS, MVD, ACAT2, CYP51A1, ALDOC, TNFRSF12A, SQLE, PCYT2, HMGCS1, TRIB3, ANTXR2, GUSB, EBP, LSS",scPP,binary_fshd_GSE56787_merged_seurat,fshd
HALLMARK_COAGULATION,3.27466134359564e-06,3.27466134359564e-05,0.627256739718528,-0.51860440295189,-2.12662494700831,67,"APOC1, C2, SERPING1, TFPI2, PF4, CAPN5, F8, MMP14, F12, LTA4H, C1S, PROS1, FBN1, C1R, DPP4, FN1, SERPINE1, BMP1, MMP2, LRP1, CTSK, CFD, THBD, CLU, TIMP1, HTRA1, PLAU",scPP,binary_fshd_GSE56787_merged_seurat,fshd
HALLMARK_COMPLEMENT,0.000635680075644907,0.00264866698185378,0.477270815362862,-0.388807750621304,-1.71808746895396,105,"APOC1, C2, SERPING1, TFPI2, ERAP2, COL4A2, F8, MMP14, LTA4H, C1S, SPOCK2, PLAUR, PSMB9, AKAP10, IRF2, C1R, DPP4, FN1, SERPINE1, PIM1, APOBEC3F, PRCP, DOCK9, LRP1",scPP,binary_fshd_GSE56787_merged_seurat,fshd
HALLMARK_DNA_REPAIR,0.996742671009772,0.996742671009772,0.0363783055518278,-0.127811357581409,-0.579761239747309,119,"STX3, RAD51, LIG1, POM121, NME4, GMPR2, RRM2B, DGCR8, IMPDH2, TK2, GTF2F1, DDB2, MPG, POLR3C, DCTN4, ADA, POLD3, TAF1C, GPX4, NPR2, ERCC5",scPP,binary_fshd_GSE56787_merged_seurat,fshd
HALLMARK_E2F_TARGETS,5.00815831860598e-11,1.2520395796515e-09,0.851339057116899,0.458641238347138,2.3342317597722,171,"CDK1, SPC25, NUP205, DLGAP5, KIF2C, CDCA8, LMNB1, MKI67, MCM5, DEPDC1, BIRC5, DSCC1, CDC20, LBR, E2F8, CIT, HMMR, PLK1, ASF1B, EZH2, MYBL2, EED, CDCA3, MAD2L1, CDKN3, CCNB2, UBE2T, ORC6, RAD51AP1, TOP2A, KIF4A, UNG, MCM6, HMGB2, EXOSC8, JPT1, AK2, TIMELESS, AURKB, TMPO, BRMS1L, RFC2, CKS2, CSE1L, DCK, NBN, RFC3, PMS2, UBR7, NME1, UBE2S, STMN1, WEE1, NOP56, PTTG1, CCNE1, EIF2S1, RAD21, ZW10, USP1, KPNA2, POLA2, MLH1, RACGAP1, PHF5A, ANP32E, TCF19, RNASEH2A, PA2G4, XRCC6, SPC24, XPO1, MELK, RAN, CNOT9, MRE11, CCP110, ORC2, SYNCRIP, CBX5, RRM2, MCM3, MSH2, ASF1A, AURKA, H2AZ1, TUBB, PCNA, SMC4, TBRG4, DDX39A, CENPM, TIPIN, SRSF2",scPP,binary_fshd_GSE56787_merged_seurat,fshd
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,1.06082792607891e-16,5.30413963039457e-15,1.05746357275086,-0.560797922849996,-2.69436551944469,163,"CXCL12, MXRA5, CXCL8, FBLN2, CD44, SAT1, TFPI2, GAS1, TGM2, SFRP1, SPOCK1, PCOLCE2, TGFBI, CXCL6, FMOD, COL5A3, COL4A2, SCG2, MMP14, COL3A1, VCAN, ITGB5, THY1, LOXL1, PLAUR, FAS, ANPEP, ECM2, GEM, ADAM12, LOXL2, IGFBP2, COL6A2, RGS4, PCOLCE, COL6A3, FBN1, SNAI2, AREG, COL4A1, COL7A1, QSOX1, BGN, FN1, SERPINE1, COL1A1, COL5A1, GREM1, BMP1, VIM, MYLK, MMP2, COL5A2, FAP, NOTCH2, CTHRC1, LRP1, COL1A2, LOX, MEST, P3H1, GJA1, SDC1, CDH11, PLOD1, TIMP1, HTRA1, DPYSL3, TNC, IGFBP4",scPP,binary_fshd_GSE56787_merged_seurat,fshd
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0599001663893511,0.106964582838127,0.237793834423688,-0.301852166493662,-1.35157474862137,111,"CXCL12, CD44, MLPH, TGM2, CYP26B1, FOS, SEC14L2, FKBP5, ASB13, DHRS3, AREG, LRIG1, MAST4, AR, HES1, GFRA1, GLA, GJA1, AMFR, TSKU, B4GALT1, TGIF2, IGFBP4, ELOVL5",scPP,binary_fshd_GSE56787_merged_seurat,fshd
HALLMARK_ESTROGEN_RESPONSE_LATE,0.242174629324547,0.332299512627381,0.110122263835536,-0.250726086873931,-1.12813791935787,113,"CXCL12, CD44, SERPINA3, SERPINA5, TFPI2, CYP26B1, FOS, ALDH3A2, FKBP5, XRCC3, AREG, MAPK13, FABP5, ATP2B4, MEST, GLA, AMFR",scPP,binary_fshd_GSE56787_merged_seurat,fshd
