"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
ATP6V0E2.1,1.21662660428405e-73,0.591056346545942,0.299,0.13,1.60448716572981e-69,Positive,ATP6V0E2
MACROD1.1,1.81114711150217e-73,0.809133679529601,0.269,0.113,2.38854081064907e-69,Positive,MACROD1
SH3YL1.1,3.11475536166201e-73,0.452498593475477,0.577,0.315,4.10773937095986e-69,Positive,SH3YL1
SLC25A39.1,3.17586575247583e-73,0.449029784431378,0.488,0.255,4.18833175436512e-69,Positive,SLC25A39
ZNF667-AS1.1,4.00322576442824e-73,0.667875914325466,0.3,0.131,5.27945413812796e-69,Positive,ZNF667-AS1
NDUFB9.1,4.14292082468378e-73,0.441731818992625,0.852,0.567,5.46368398359298e-69,Positive,NDUFB9
MAPKAPK5-AS1.1,4.35600232924918e-72,0.502381064310527,0.307,0.136,5.74469587181381e-68,Positive,MAPKAPK5-AS1
MZT2B.1,6.75632635266013e-72,0.457844877093739,0.877,0.661,8.91024319388818e-68,Positive,MZT2B
ACLY.1,1.19704513592868e-71,0.532804666024754,0.311,0.14,1.57866312526274e-67,Positive,ACLY
ZFAND1.1,1.2232253261378e-71,0.448241624894218,0.46,0.238,1.61318956011053e-67,Positive,ZFAND1
CHD7.1,4.19216101625391e-71,0.463258397798535,0.306,0.135,5.52862194823566e-67,Positive,CHD7
CCNI.1,6.92036745557956e-71,0.409752055730808,0.909,0.685,9.12658060041833e-67,Positive,CCNI
HLA-DRA.1,1.19035109697594e-70,-1.10328774134813,0.228,0.451,1.56983502669187e-66,Positive,HLA-DRA
ECHDC2.1,2.39804161803964e-70,0.472559576169545,0.359,0.171,3.16253728587067e-66,Positive,ECHDC2
VEZF1.1,1.03141105576419e-69,0.448724391389431,0.32,0.146,1.36022490034182e-65,Positive,VEZF1
LTBP4.1,1.92531163205797e-69,0.635133820355587,0.277,0.121,2.53910098035805e-65,Positive,LTBP4
HLA-E.1,2.15534197152231e-69,-1.12645390848697,0.494,0.638,2.84246499204363e-65,Positive,HLA-E
MED30.1,4.14619005002632e-69,0.457680141602742,0.499,0.267,5.46799543797471e-65,Positive,MED30
PBX1.1,1.12532694928392e-68,0.493344663228466,0.435,0.224,1.48408118071564e-64,Positive,PBX1
EFNA3.1,1.37873203602922e-68,0.588896258533714,0.384,0.189,1.81827180911533e-64,Positive,EFNA3
BAIAP2L1.1,4.82881973968204e-68,0.713417678507155,0.25,0.104,6.36824747269267e-64,Positive,BAIAP2L1
ARHGEF9.1,7.3729768867448e-68,0.520357236117121,0.324,0.15,9.72348191823905e-64,Positive,ARHGEF9
TATDN1.1,6.56406530365962e-67,0.44436500633226,0.575,0.326,8.6566893224663e-63,Positive,TATDN1
NME4.1,8.8845282779874e-67,0.539156114499642,0.445,0.233,1.17169158930098e-62,Positive,NME4
CLMN.1,1.56048131900434e-66,0.636498127419431,0.261,0.111,2.05796276350293e-62,Positive,CLMN
INSR.1,1.69679937836708e-66,0.48717848509783,0.329,0.156,2.2377390201905e-62,Positive,INSR
TMEM101.1,2.04965744964411e-66,0.54955197033697,0.295,0.133,2.70308824459066e-62,Positive,TMEM101
FMC1.1,3.47333753353011e-66,0.554139090378377,0.36,0.176,4.58063753921951e-62,Positive,FMC1
SNAP47.1,1.06738806016087e-65,0.451635331326773,0.317,0.147,1.40767137374015e-61,Positive,SNAP47
JAG1.1,2.12758782193738e-65,0.798564272407607,0.268,0.117,2.80586281957102e-61,Positive,JAG1
ESRP1.1,4.43480574777591e-65,0.688733868307501,0.322,0.152,5.84862182016687e-61,Positive,ESRP1
EIF2D.1,5.5794012058863e-65,0.716208886360617,0.302,0.14,7.35811431032284e-61,Positive,EIF2D
RGMA.1,3.90504287309416e-64,0.733680712068186,0.257,0.112,5.14997054103658e-60,Positive,RGMA
CCNB1IP1.1,7.90208763968927e-64,0.48767503794483,0.381,0.194,1.04212731792222e-59,Positive,CCNB1IP1
NKIRAS2.1,1.24789118071141e-62,0.440448825245468,0.291,0.133,1.64571888912221e-58,Positive,NKIRAS2
PSME2.1,2.08879772682779e-62,-1.21774481830876,0.452,0.586,2.75470644214048e-58,Positive,PSME2
TBL1X.1,3.90982602851054e-62,0.452034434731793,0.261,0.114,5.15627856639969e-58,Positive,TBL1X
CRNDE.1,4.51336849367489e-62,0.487133133743761,0.485,0.265,5.95223036945844e-58,Positive,CRNDE
TOP1MT.1,5.0355837308489e-62,0.633583825687966,0.296,0.138,6.64092782424352e-58,Positive,TOP1MT
CADM1.1,5.96131669722915e-61,0.537262551202568,0.318,0.153,7.8617844603058e-57,Positive,CADM1
RNF24.1,6.08334937402123e-61,0.504758327557182,0.354,0.177,8.0227211544592e-57,Positive,RNF24
NT5DC2.1,8.73972339044184e-61,0.71056149165817,0.294,0.139,1.15259472073147e-56,Positive,NT5DC2
PSMB9.1,4.34177421428447e-60,-1.61827156973075,0.209,0.4,5.72593183379836e-56,Positive,PSMB9
RPUSD3.1,1.11538661275481e-59,0.440603390005262,0.271,0.123,1.47097186490104e-55,Positive,RPUSD3
MAGEF1.1,2.02539842414416e-59,0.466167495480613,0.472,0.256,2.67109544176132e-55,Positive,MAGEF1
LGALS1.1,1.12160724695797e-58,-0.802381595829432,0.577,0.693,1.47917563728818e-54,Positive,LGALS1
IFI6.1,1.14811242663502e-58,-1.19842733759214,0.202,0.399,1.51413066824626e-54,Positive,IFI6
APOO.1,1.48967355066731e-58,0.488258863143051,0.351,0.176,1.96458147862005e-54,Positive,APOO
ZFYVE21.1,1.77904150850554e-58,0.493551307934753,0.344,0.172,2.3461999414171e-54,Positive,ZFYVE21
CXCR4.1,3.36358206120189e-58,-0.862407723792338,0.223,0.429,4.43589202231306e-54,Positive,CXCR4
NNT-AS1.1,4.04418127453081e-58,0.543561889170432,0.279,0.13,5.33346626485124e-54,Positive,NNT-AS1
PTPRC.1,9.50316684273074e-58,-2.31189089083619,0.101,0.277,1.25327764321933e-53,Positive,PTPRC
SHC4.1,1.24211181768837e-57,0.49884216505278,0.267,0.12,1.63809706516742e-53,Positive,SHC4
GSTO2.1,8.2806853577348e-57,0.517788340885323,0.332,0.166,1.09205678497807e-52,Positive,GSTO2
C18orf21.1,1.45438208663546e-56,0.530692579837506,0.282,0.133,1.91803909585484e-52,Positive,C18orf21
TRIM2.1,1.46287392485477e-56,0.650815087414734,0.265,0.123,1.92923813209847e-52,Positive,TRIM2
BAMBI.1,1.50849547796472e-56,0.406242816816593,0.466,0.257,1.98940383633988e-52,Positive,BAMBI
IFI27.1,3.06061575109449e-56,-1.36906536775742,0.184,0.375,4.03634005254341e-52,Positive,IFI27
AFDN.1,3.57292110307036e-56,0.45449071655838,0.337,0.169,4.71196835072919e-52,Positive,AFDN
ENDOV.1,6.11457728554892e-56,0.462068288748105,0.287,0.137,8.06390452418191e-52,Positive,ENDOV
HLA-DRB1.1,6.57252563293028e-56,-1.00468626012134,0.204,0.397,8.66784680470845e-52,Positive,HLA-DRB1
WASL.1,1.88016868131743e-55,0.46450123894164,0.274,0.129,2.47956645692142e-51,Positive,WASL
DSG2.1,2.81455601146639e-55,0.427689429418329,0.403,0.215,3.71183646792187e-51,Positive,DSG2
SRGN.1,6.43491195866321e-55,-0.98588821726316,0.157,0.355,8.48636189108504e-51,Positive,SRGN
GRHL1.1,1.26683594537835e-54,0.598960258357719,0.304,0.15,1.67070324476497e-50,Positive,GRHL1
IFI44L.1,4.37035397411373e-54,-2.85645011331752,0.092,0.256,5.76362282106119e-50,Positive,IFI44L
ITGA6.1,1.43680404506478e-52,0.426710294239119,0.287,0.14,1.89485717463143e-48,Positive,ITGA6
SYNJ2.1,3.64506214300885e-52,0.435583992210462,0.302,0.15,4.80710795420007e-48,Positive,SYNJ2
MX1.1,6.00936646339589e-52,-2.34222904998313,0.168,0.333,7.9251524919265e-48,Positive,MX1
IFI16.1,5.82836316427677e-51,-2.04308881117453,0.135,0.299,7.6864453410482e-47,Positive,IFI16
CD52.1,1.44220556445823e-50,-1.78376205516154,0.111,0.279,1.90198069840751e-46,Positive,CD52
EXOSC5.1,1.09377149220437e-49,0.532461307153578,0.323,0.169,1.44246584391912e-45,Positive,EXOSC5
COX11.1,2.62023711655491e-49,0.465887843541392,0.265,0.129,3.45556870931262e-45,Positive,COX11
MSN.1,3.26940391086902e-49,-1.48169346051161,0.267,0.425,4.31168987765407e-45,Positive,MSN
CBY1.1,3.42174881130644e-49,0.52688856687927,0.271,0.132,4.51260233235093e-45,Positive,CBY1
WRB.1,4.31398215141931e-49,0.504263628813184,0.289,0.145,5.68927966129179e-45,Positive,WRB
RPP38.1,5.71726205432034e-49,0.415656374812094,0.293,0.147,7.53992519723767e-45,Positive,RPP38
BST2.1,1.04862866739465e-47,-1.41796467209575,0.243,0.401,1.38293148656007e-43,Positive,BST2
POMGNT1.1,1.44923735240054e-47,0.422008345255767,0.266,0.129,1.91125422034583e-43,Positive,POMGNT1
CYB561.1,1.4950591027066e-47,0.463490837848235,0.308,0.159,1.97168394464946e-43,Positive,CYB561
IFT27.1,2.47156402971603e-47,0.423000371906691,0.274,0.136,3.2594986423895e-43,Positive,IFT27
PTPRK.1,9.77166260139176e-47,0.467034428520543,0.267,0.132,1.28868686387155e-42,Positive,PTPRK
CAPG.1,3.81953705262811e-46,-1.04091003094811,0.321,0.48,5.03720546500596e-42,Positive,CAPG
LCP1.1,5.71469699855456e-46,-2.17162492443262,0.104,0.255,7.53654240169375e-42,Positive,LCP1
LITAF.1,2.74146019505438e-44,-1.16780951654909,0.412,0.526,3.61543770523772e-40,Positive,LITAF
TYMP.1,3.64134776851883e-44,-0.891521010373656,0.332,0.486,4.80220943712263e-40,Positive,TYMP
EID1.1,5.70228243629577e-44,-1.10535505066497,0.274,0.437,7.52017007698686e-40,Positive,EID1
HCST.1,3.95040380267962e-42,-1.90885015388716,0.109,0.255,5.20979253497388e-38,Positive,HCST
PSMB8.1,1.00149018076768e-40,-1.50449864970107,0.195,0.343,1.32076525039642e-36,Positive,PSMB8
TACSTD2.1,1.03711211529527e-40,-0.92937967301524,0.293,0.459,1.3677434576514e-36,Positive,TACSTD2
EMP3.1,1.92764402172928e-40,-1.92386830033616,0.151,0.291,2.54217693585658e-36,Positive,EMP3
HLA-DPA1.1,2.33029315889469e-39,-1.15012360140369,0.191,0.337,3.07319061795031e-35,Positive,HLA-DPA1
IFITM2.1,3.90225650021631e-39,-1.43932728947737,0.18,0.326,5.14629587248527e-35,Positive,IFITM2
RNF213.1,1.01710132174216e-37,-2.09758475246165,0.272,0.382,1.34135322311356e-33,Positive,RNF213
ANXA1.1,2.87458097939237e-37,-0.923659316680301,0.385,0.507,3.79099739562266e-33,Positive,ANXA1
TNFSF10.1,4.25836446054375e-36,-1.35890380261342,0.175,0.317,5.6159310505651e-32,Positive,TNFSF10
STAT1.1,5.24526094541678e-36,-1.76169890035168,0.214,0.339,6.91745013481565e-32,Positive,STAT1
CTSC.1,2.84213174676007e-35,-1.50178418155085,0.236,0.373,3.74820334762718e-31,Positive,CTSC
FXYD5.1,1.20185115128803e-34,-0.874510839993302,0.303,0.449,1.58500129831866e-30,Positive,FXYD5
TSC22D3.1,1.3159679889579e-34,-0.983806513281355,0.303,0.429,1.73549858383768e-30,Positive,TSC22D3
IFITM3.1,1.40035331194887e-34,-0.702648030175783,0.288,0.434,1.84678594779818e-30,Positive,IFITM3
ZFP36.1,2.03879440003791e-34,0.55159277425102,0.701,0.481,2.68876205476999e-30,Positive,ZFP36
IER3.1,1.63709062185464e-33,-1.29673351972598,0.292,0.421,2.15899511210189e-29,Positive,IER3
KRT6B.1,5.71769012664303e-33,-1.00268685294755,0.224,0.368,7.54048973901683e-29,Positive,KRT6B
RBMS1.1,8.83572510985043e-33,-1.42544403681759,0.189,0.32,1.16525542748707e-28,Positive,RBMS1
SAA1.1,2.12992842549905e-32,-1.19510539867746,0.164,0.301,2.80894960754815e-28,Positive,SAA1
CORO1A.1,5.9711611415879e-32,-1.28484682057129,0.166,0.296,7.87476731352612e-28,Positive,CORO1A
PLSCR1.1,3.30335114243703e-31,-1.2132468879133,0.218,0.347,4.35645948664596e-27,Positive,PLSCR1
ARHGDIB.1,9.07939662753875e-31,-1.12413685770452,0.233,0.356,1.19739082723981e-26,Positive,ARHGDIB
MAFB.1,1.06194575582012e-29,-1.19115191871715,0.195,0.322,1.40049406277557e-25,Positive,MAFB
TNFAIP3.1,1.16849513392806e-28,-1.22660862735645,0.141,0.26,1.54101138262432e-24,Positive,TNFAIP3
S100A9.1,1.91526369424652e-28,-0.820438912459539,0.195,0.322,2.52584975997231e-24,Positive,S100A9
SH3KBP1.1,3.40292859791207e-28,-1.02958829493383,0.184,0.311,4.48778223492643e-24,Positive,SH3KBP1
RGS1.1,3.62127719934171e-28,-0.445949530579317,0.137,0.266,4.77574037049185e-24,Positive,RGS1
MAP3K13.1,1.35259655398473e-27,-0.85879411206307,0.289,0.414,1.78380433539506e-23,Positive,MAP3K13
RUNX3.1,1.37032060262914e-25,-1.75394170714739,0.147,0.253,1.80717881074731e-21,Positive,RUNX3
SPATS2L.1,4.13819324599165e-24,-1.35727344411849,0.166,0.271,5.45744925281379e-20,Positive,SPATS2L
RARRES1.1,1.03890856476786e-23,-0.935087954739078,0.206,0.317,1.37011261521585e-19,Positive,RARRES1
RBX1.1,5.349586882884e-23,-0.583024131123609,0.818,0.71,7.05503518114742e-19,Positive,RBX1
NMI.1,9.73470197807999e-23,-1.38372959446959,0.16,0.261,1.28381249686919e-18,Positive,NMI
PRDX1.1,3.22476240455259e-22,-0.502102640976777,0.9,0.782,4.25281665912395e-18,Positive,PRDX1
CYTOR.1,4.10308145391843e-22,-0.891852170832241,0.227,0.337,5.41114382142763e-18,Positive,CYTOR
