"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj
SLC11A1,1.08717735671981e-119,-2.76168186615816,0.119,0.796,1.26014727417393e-115
CYP27A1,1.71282751215641e-118,-4.11289534747428,0.038,0.7,1.9853383693405e-114
ASAH1,2.14741929548425e-118,-1.94256156447912,0.267,0.907,2.48907370539579e-114
IL32,3.32814729728892e-118,3.68047988891918,0.644,0.198,3.85765553228759e-114
IGSF6,3.4990066326065e-118,-2.47552992269769,0.146,0.837,4.05569858785419e-114
MCEMP1,1.041459551506e-117,-3.6069978444388,0.081,0.718,1.2071557661506e-113
SNX10,1.44525915733471e-117,-2.32249991640842,0.201,0.843,1.67519988926666e-113
HLA-DRA,5.76900245390396e-117,-0.987823081727756,0.716,0.981,6.68685074432008e-113
ISG20,5.93392267275174e-117,3.52110672941796,0.614,0.163,6.87800976998654e-113
ACAP1,1.65532721235882e-116,3.83602307769911,0.502,0.079,1.9186897718451e-112
S100A9,1.65599941897196e-116,-1.93867210009474,0.22,0.879,1.91946892653039e-112
FCGR1A,2.77805814640396e-116,-3.21741584971411,0.07,0.744,3.22004719749683e-112
FCGR2A,6.68793381723576e-116,-2.15239029054219,0.165,0.865,7.75198408755797e-112
NCF2,2.08176911678145e-115,-2.36808029577418,0.15,0.826,2.41297858326137e-111
CCL18,2.28757208165807e-115,-3.83721579656551,0.068,0.715,2.65152479984987e-111
S100A13,1.54118691646575e-114,-3.33894975383371,0.085,0.728,1.78638975487545e-110
MGST3,5.7082612780687e-113,-1.62977691233264,0.364,0.905,6.61644564740943e-109
SLC7A7,9.38217636249103e-113,-2.63646317508621,0.108,0.778,1.08748806217634e-108
LTA4H,3.01303421881288e-112,-2.19605221007944,0.229,0.823,3.49240796302601e-108
GSTO1,5.56514950973098e-112,-1.51774174558488,0.388,0.94,6.45056479672918e-108
TUBA4A,1.23229419349987e-111,3.87762474003683,0.555,0.127,1.4283521996857e-107
LPL,1.57612248547297e-111,-4.42898473470239,0.038,0.67,1.82688357291172e-107
PLBD1,5.74873511121963e-111,-2.73180867991454,0.11,0.756,6.66335886741468e-107
HLA-DMA,4.57585609648356e-110,-1.49442605860159,0.403,0.924,5.30387480143409e-106
ANXA2,4.1714071537275e-109,-1.15050028554154,0.544,0.952,4.83507803188555e-105
ATP6V1F,2.82551860511408e-108,-1.27662409001822,0.485,0.954,3.27505861518773e-104
TIMP2,7.38662529413042e-107,-2.94462613551633,0.091,0.724,8.56183737842657e-103
FABP4,1.14150468848691e-106,-3.33998126598167,0.1,0.691,1.32311808442517e-102
LY96,2.11151784621285e-106,-2.14163337669769,0.167,0.826,2.44746033554531e-102
LST1,2.8041104673461e-106,-1.62720372362279,0.29,0.929,3.25024444270087e-102
PILRA,3.11578123074885e-106,-3.01809331066362,0.07,0.702,3.61150202456099e-102
PLD3,4.7721177229784e-106,-2.52459436426608,0.142,0.777,5.53136165270426e-102
LGALS3BP,3.42214985146456e-105,-2.60067799710145,0.123,0.754,3.96661389283258e-101
HLA-DRB5,4.12314022477643e-105,-1.93711847310819,0.284,0.865,4.77913183453836e-101
RAB13,4.45032758222064e-105,-2.44751522333852,0.123,0.763,5.15837470055195e-101
CYBB,7.22901309050377e-105,-2.30680487740298,0.148,0.8,8.37914907320292e-101
COMT,7.61181868970766e-105,-1.94003992909409,0.25,0.858,8.82285904324015e-101
FN1,2.91562293246817e-103,-2.71837757871604,0.117,0.739,3.37949854102385e-99
NPC2,3.83563479534692e-102,-1.38958686860859,0.434,0.977,4.44588429128661e-98
GCHFR,4.86615567587994e-102,-2.33031657773192,0.18,0.777,5.64036104391244e-98
TREM2,1.14708408565031e-101,-2.70683769304406,0.093,0.728,1.32958516367727e-97
CREG1,2.66156780569946e-101,-2.15404902774386,0.163,0.802,3.08502324358624e-97
PPARG,5.94368111539352e-101,-3.62388026437831,0.059,0.657,6.88932078085263e-97
GRINA,9.43670131634835e-101,-2.05153306130829,0.184,0.825,1.09380804957794e-96
MAFB,1.37336842731853e-100,-2.39294311103821,0.11,0.759,1.59187134410491e-96
GAA,1.74209175316026e-100,-3.20456722886037,0.072,0.678,2.01925855108806e-96
SLCO2B1,1.36902431519083e-99,-3.18256049567165,0.064,0.673,1.58683608373769e-95
MNDA,6.98897673556034e-97,-1.99318273565546,0.167,0.818,8.10092293418798e-93
IFI30,1.44358317102981e-96,-1.87524836630055,0.193,0.843,1.67325725354065e-92
ALDH1A1,2.21746117138368e-96,-4.22571329378025,0.036,0.612,2.57025924375082e-92
KLF4,2.84566969408381e-96,-2.1461771139273,0.161,0.78,3.29841574241255e-92
ANXA5,4.46442223706263e-96,-1.13678672145937,0.504,0.933,5.1747118149793e-92
HEXB,5.84444723885048e-96,-1.84450150480831,0.254,0.843,6.77429879455159e-92
SLC31A2,3.44553288029644e-95,-2.54124759949305,0.11,0.719,3.99371716155161e-91
TGM2,1.40780316237049e-94,-3.47135678497193,0.064,0.643,1.63178464550363e-90
HCK,3.09262633308812e-94,-2.27463792982643,0.125,0.748,3.58466318268243e-90
HLA-DPA1,7.33707361932768e-94,-0.892026405721167,0.682,0.955,8.50440203216271e-90
RNF130,2.164382636771e-93,-1.84429977982677,0.186,0.828,2.50873591428127e-89
HLA-DMB,2.89045567901226e-93,-1.74807527050674,0.269,0.863,3.35032717754312e-89
GLRX,9.11172737207477e-93,-1.55858008552936,0.354,0.872,1.05614031969719e-88
FCGR3A,1.07389748003284e-92,-1.74369551519519,0.212,0.847,1.24475456910606e-88
CORO1A,1.60603903454211e-92,2.09770308499074,0.725,0.352,1.86155984493776e-88
LRP1,3.39285211875123e-92,-3.40161623599858,0.057,0.632,3.93265489084455e-88
S100A8,7.06811977241286e-92,-1.87449369134194,0.14,0.749,8.19265762820374e-88
CTSC,2.699414803257e-91,-1.20766310558358,0.508,0.939,3.12889169845519e-87
VAMP8,2.39018123115906e-90,-1.08716713641692,0.53,0.964,2.77045906503646e-86
FUOM,7.16260656811976e-90,-2.43322623853701,0.1,0.686,8.30217727310761e-86
LY86,1.26033038594251e-89,-1.91229262233989,0.172,0.786,1.46084895034596e-85
VAT1,2.60476971746575e-89,-3.25404153424648,0.055,0.618,3.01918857951456e-85
RAB31,6.0530740793908e-88,-1.79634440275201,0.174,0.796,7.01611816542188e-84
GSN,5.51217108103354e-87,-2.23832515343407,0.146,0.729,6.38915750002597e-83
VMO1,9.56249355503788e-87,-2.9424055850834,0.066,0.624,1.10838862796444e-82
PECAM1,3.67636571779009e-86,-2.38654203997003,0.102,0.677,4.2612755034905e-82
HLA-DRB1,4.4399165110032e-86,-0.906652403580469,0.644,0.965,5.1463072279038e-82
