"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj
NUTF2,0,1.67170553987866,0.556,0.137,0
ANP32E,0,1.38366633651507,0.607,0.188,0
TXNL1,0,1.15864522323385,0.69,0.271,0
APEX1,0,1.11650869878493,0.689,0.27,0
RPN1,0,1.25990872154482,0.62,0.202,0
TOMM22,0,1.23842215908444,0.637,0.22,0
PRXL2A,0,1.96891383435588,0.535,0.119,0
SPCS2,0,1.00212209256337,0.863,0.447,0
RALA,0,1.23142799404188,0.599,0.183,0
TMEM208,0,1.52341600498975,0.575,0.159,0
PSMB6,0,0.991946942154329,0.664,0.249,0
EIF4A3,0,0.972894400981056,0.652,0.237,0
MZT2A,0,0.975104110676017,0.682,0.267,0
MRPL9,0,1.7515567466353,0.526,0.111,0
MCUR1,0,2.22988165836853,0.513,0.098,0
DHPS,0,1.610435283999,0.533,0.118,0
APP,0,1.07667052464387,0.71,0.295,0
SELENOS,0,1.31505971851735,0.738,0.323,0
CHCHD10,0,1.08806848997654,0.672,0.258,0
GLRX3,0,1.65565414507065,0.55,0.136,0
MRPS14,0,1.81092621949036,0.516,0.102,0
NEDD8,0,0.950431556356129,0.841,0.427,0
PRDX3,0,1.44881741357023,0.596,0.182,0
TSPO,0,1.56612204684336,0.893,0.48,0
SSRP1,0,1.60829663994243,0.54,0.127,0
EMD,0,1.49780758672375,0.549,0.136,0
NUCKS1,0,1.73928224113449,0.881,0.468,0
COX6B1,0,1.81204252869869,0.946,0.533,0
PRELID1,0,0.978998565542259,0.788,0.376,0
FKBP4,0,1.7871634381394,0.537,0.125,0
DYNLT1,0,1.4120985275274,0.755,0.344,0
NDUFA13,0,1.08783526374473,0.643,0.232,0
RNF181,0,0.938530940426618,0.663,0.252,0
PTPRF,0,1.48247305693746,0.552,0.141,0
UBE2D2,0,0.847911949122685,0.75,0.339,0
PIN4,0,1.65519073952516,0.562,0.152,0
NASP,0,0.925177568950833,0.705,0.295,0
FKBP3,0,1.17023791461684,0.594,0.184,0
ADIPOR1,0,1.55166284719109,0.559,0.15,0
MTHFD2,0,1.47177346511891,0.59,0.181,0
MCTS1,0,1.22329812576777,0.602,0.193,0
SCCPDH,0,2.83982486335104,0.5,0.092,0
NDUFB10,0,0.86223453534063,0.733,0.325,0
PCMT1,0,1.45546294780796,0.597,0.189,0
ANXA2,0,2.33333839916163,0.915,0.508,0
TRMT112,0,0.826793797248451,0.769,0.362,0
CETN2,0,2.06708583871946,0.531,0.124,0
PSMB1,0,1.28007437306109,0.848,0.441,0
ANAPC16,0,0.866664652389085,0.82,0.413,0
HAX1,0,1.06849977268474,0.59,0.183,0
PSME2,0,0.985663399807471,0.807,0.401,0
LAMP2,0,1.08615041577967,0.654,0.248,0
MTCH2,0,1.775541911383,0.538,0.132,0
HAT1,0,1.44164545592329,0.539,0.133,0
ASNA1,0,1.7742482018305,0.517,0.111,0
LDHB,0,1.10663319348809,0.831,0.425,0
CMPK1,0,0.993832168299083,0.658,0.253,0
STX10,0,1.87831217113905,0.504,0.099,0
UBE2V2,0,1.46330830236482,0.563,0.158,0
SMS,0,1.21686475927253,0.619,0.215,0
SUMO1,0,1.04715556188056,0.749,0.345,0
PPM1G,0,1.02753104410167,0.613,0.209,0
CIAO2A,0,1.68304478148459,0.548,0.144,0
NDUFA8,0,1.78386407874596,0.538,0.134,0
POP7,0,1.95028093156581,0.519,0.115,0
CALR,0,1.21029714510095,0.9,0.497,0
HMGN2,0,1.68562600835445,0.911,0.508,0
ATP5MD,0,1.3025439122824,0.913,0.51,0
PSMB4,0,1.33344738427517,0.625,0.222,0
LMAN1,0,1.13836828230138,0.657,0.254,0
NDUFB11,0,0.826391432140483,0.813,0.41,0
