"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj
HDLBP,1.91306222717595e-06,1.8799996291147,0.769,0.461,0.0290804589153016
PLK2,1.91484375972456e-06,3.20416543051679,0.654,0.339,0.0291075399915731
DEGS1,1.92454953281056e-06,1.60713225794271,0.654,0.291,0.0292550774482533
TCTN3,2.16184784368614e-06,2.55061293805426,0.5,0.19,0.0328622490718731
BACE2,2.20564239976959e-06,2.34014859149524,0.5,0.19,0.0335279701188976
ENSA,2.50658496320235e-06,-1.97261890479039,0.231,0.714,0.0381025980256389
RNASET2,2.5070086320794e-06,-3.04579808552967,0.231,0.686,0.038109038216239
ATP5I,2.85000204652567e-06,-1.79198030300445,0.385,0.771,0.0433228811092367
SPON1,2.99566213973619e-06,1.57875158909206,0.654,0.273,0.0455370601861299
TTC3,3.07704986189386e-06,2.04234869974905,0.692,0.382,0.0467742349506486
CFLAR,3.39708242431448e-06,-2.35359138086946,0.231,0.714,0.0516390499320045
C5orf15,4.14947325161037e-06,2.47492908680177,0.5,0.198,0.0630761428977292
PDLIM7,4.54490025608142e-06,2.77808151072762,0.577,0.282,0.0690870287926936
CDC42EP1,4.91355798008334e-06,1.97172930517036,0.538,0.221,0.0746909948552468
LAMP1,5.42182544473088e-06,1.25948600317917,0.846,0.5,0.0824171685853542
CLIC4,5.60055430254875e-06,2.34151785300678,0.577,0.281,0.0851340259530435
TMED3,5.75817294172853e-06,1.45902898340478,0.769,0.472,0.0875299868872153
ZFYVE21,6.49649585261813e-06,1.89512217925554,0.538,0.232,0.0987532334556482
ARID5B,6.9820690586304e-06,1.68015540247273,0.846,0.57,0.106134431760241
IGFBP2,7.18216842711515e-06,1.32010830188552,0.769,0.338,0.109176142260577
ERLEC1,7.41992980255131e-06,1.47398205564217,0.731,0.446,0.112790352928582
MRPL52,7.80041881718427e-06,-2.61671355629548,0.115,0.582,0.118574166440018
EMP1,8.40909300940238e-06,1.74461178722143,0.808,0.44,0.127826622835926
LSM4,8.52018944653053e-06,-2.57890467756609,0.192,0.611,0.129515399776711
TXNDC15,9.10299737283816e-06,1.94726964634831,0.5,0.19,0.138374663064513
PRAF2,9.32569392533733e-06,2.2407467156884,0.5,0.209,0.141759873359053
SERPINB1,9.46387188201584e-06,-2.4451116200944,0.231,0.655,0.143860316478523
PMEPA1,9.92654420633359e-06,2.11812113781696,0.538,0.231,0.150893398480477
GLG1,1.03724329013824e-05,2.0866868329587,0.5,0.207,0.157671352533914
ITGAV,1.23517253038257e-05,1.90806588777377,0.538,0.234,0.187758576343455
COTL1,1.3182929701162e-05,-3.14823206978514,0.269,0.656,0.200393714387364
TSTD1,1.32881024237115e-05,-2.66335679236014,0.077,0.55,0.201992444942838
CCT2,1.64082531129652e-05,1.17148213501869,0.808,0.51,0.249421855570184
ARL6IP1,1.73478355448129e-05,-1.97181825896669,0.269,0.718,0.263704448116702
TAX1BP3,2.01909069307724e-05,1.87386011856211,0.654,0.383,0.306921976254672
HMGB2,2.0440268883073e-05,-3.43455573052852,0.115,0.574,0.310712527291593
MT1E,2.29088056937007e-05,1.30068080770764,0.692,0.401,0.348236755349944
TNFRSF12A,2.41020078813139e-05,1.25563331176504,0.846,0.503,0.366374621803852
PHACTR2,2.6013653099356e-05,1.86158209708639,0.5,0.208,0.395433540763311
TMEM176A,2.65700784752228e-05,1.61545548427574,0.5,0.18,0.403891762901862
EPB41L4A-AS1,3.31626957339373e-05,-2.399698896678,0.077,0.542,0.504106137851581
SLC16A3,3.69110776175922e-05,1.54559591576065,0.654,0.332,0.561085290865019
PRR13,3.80602883050599e-05,-1.62943550696921,0.462,0.745,0.578554442525216
PHLDA1,4.05001612103092e-05,2.02379065535169,0.615,0.32,0.615642950557911
CD55,4.08573493295656e-05,1.93567508868284,0.731,0.479,0.621072567158727
POLR2I,4.10337069851895e-05,-2.11167013089407,0.115,0.564,0.623753379881866
UXT,4.46564087429899e-05,-1.54395930011668,0.346,0.73,0.678822069302189
CEBPB,4.68661738809083e-05,0.909828876677619,0.962,0.697,0.712412709163687
OAT,4.83666372018038e-05,2.3838663762449,0.5,0.237,0.73522125210462
NDUFS8,5.16472705668438e-05,-1.86156560870377,0.269,0.648,0.785090159886592
