gene,beta,se,pval,HR,HR_low,HR_up,FDR,sig,direction,abs_logHR
LUC7L2,-0.609029790869196,0.198838697520244,0.00233311234959881,0.543878288861281,0.368338237978294,0.803075984503423,0.0329332968654352,TRUE,protective,0.609029790869196
ABCG1,-0.335883358862305,0.110086549148616,0.00233595680181774,0.714706465129611,0.575996902909695,0.886819579615254,0.032935372459809,TRUE,protective,0.335883358862305
CHCHD6,0.695707168562851,0.229842094906104,0.00234103757082871,2.00512653514029,1.2778981558822,3.14620723366498,0.0329689374161691,TRUE,risk,0.695707168562851
ADD1,-0.603475986690023,0.198035251515158,0.0023497489111279,0.546907285817182,0.370973339679214,0.806277829933976,0.0330534956277324,TRUE,protective,0.603475986690023
POU2F1,0.820140519414284,0.270798633200808,0.00235877336125858,2.27081890925707,1.33559274671445,3.86092132599904,0.0331422586202155,TRUE,risk,0.820140519414284
FBXO21,-0.475730930830671,0.157300297075866,0.0023656623328037,0.621430667587766,0.456558009244914,0.845842295609402,0.0331677321093546,TRUE,protective,0.475730930830671
HHEX,-1.55197109129058,0.565196403104108,0.00236601921926682,0.211830025736328,0.0699652882983611,0.641346028792174,0.0331677321093546,TRUE,protective,1.55197109129058
HAND2,1.62300008849774,0.646983474003061,0.00236952467115165,5.06827279770664,1.42605583963071,18.0128915278837,0.0331787800857359,TRUE,risk,1.62300008849774
HRCT1,0.348498400780678,0.116819914975043,0.00237598254378765,1.41693827692655,1.1269685936208,1.78151733063746,0.0332310960591606,TRUE,risk,0.348498400780678
TTC33,-0.842050862131438,0.273738080607496,0.00237886559640745,0.430826051939388,0.251936678176838,0.736737057791154,0.0332333511809325,TRUE,protective,0.842050862131438
ARHGAP42,7.04987397141257,2.54097952941113,0.0023939665667382,1152.71345877968,7.9212901775625,167743.926591097,0.0334060934627125,TRUE,risk,7.04987397141257
ADAM10,-0.444596538838177,0.14467893598092,0.00239767019382228,0.641082875903245,0.482793017023445,0.85127008735592,0.0334195811262215,TRUE,protective,0.444596538838177
ISOC2,0.597487068808252,0.199034815898929,0.0024029887953043,1.81754568958486,1.23044861391315,2.68477065712041,0.0334273620758384,TRUE,risk,0.597487068808252
NAT9,0.791222930626999,0.262820805045713,0.00240370384132564,2.20609267555591,1.31797194885255,3.6926771448957,0.0334273620758384,TRUE,risk,0.791222930626999
FLAD1,0.435689742823633,0.144277794277863,0.00240732898944027,1.54602905372289,1.16521458832061,2.05130098688536,0.0334396893755014,TRUE,risk,0.435689742823633
ABCC10,0.881586481652228,0.266867457295679,0.00241088742438976,2.41472759019762,1.43121862309639,4.07408710365061,0.033451063013408,TRUE,risk,0.881586481652228
ABTB1,1.63365093797305,0.592254900190264,0.00241920728900157,5.12254270565184,1.60453072973019,16.3539677271493,0.033528400679579,TRUE,risk,1.63365093797305
DIS3L,-0.758245788518148,0.249012988497993,0.00242382081776131,0.468487532811897,0.287563594203918,0.763241845713403,0.0335542541778522,TRUE,protective,0.758245788518148
SLC38A9,-0.523709784168412,0.171382029655387,0.00243930827403955,0.592319091043362,0.42332352307997,0.828779612958472,0.0337304122605016,TRUE,protective,0.523709784168412
TSPYL5,0.297060038572285,0.100713293482618,0.0024440141337312,1.34589610270287,1.10479741502889,1.63960948372005,0.0337476051283368,TRUE,risk,0.297060038572285
S100A6,0.393054246726301,0.13192644246192,0.00244607948718903,1.4814987536069,1.14393997194052,1.91866584853711,0.0337476051283368,TRUE,risk,0.393054246726301
TMEM59,-0.508994207598008,0.163917814981121,0.00244939658654481,0.601099856540898,0.43593020663977,0.828850655518039,0.033755228354077,TRUE,protective,0.508994207598008
PRPSAP1,0.928845536693915,0.314532832028595,0.00245592618371678,2.53158486810217,1.366648217988,4.68951838523535,0.0338070560351543,TRUE,risk,0.928845536693915
ANAPC13,-0.608439368995815,0.20110614494073,0.0024686479274577,0.54419950131558,0.366921476951752,0.807129361007854,0.0339439090025434,TRUE,protective,0.608439368995815
CDIP1,0.897418060885055,0.30095604576646,0.00248259983706068,2.45326075698656,1.36008093795972,4.42509572319919,0.0340973498430943,TRUE,risk,0.897418060885055
ITGB5,-0.520605845596671,0.175075103008462,0.00249926264852983,0.594160469401098,0.421576911396983,0.837395630204477,0.0342535225127519,TRUE,protective,0.520605845596671
TRAPPC9,1.04002144888746,0.360823463169829,0.00249958137255217,2.82927769855969,1.39487870416643,5.73871568306067,0.0342535225127519,TRUE,risk,1.04002144888746
GMPS,0.595515311177941,0.1987154083222,0.00250389807369538,1.81396546083461,1.22879388975209,2.67780522066622,0.034274210179171,TRUE,risk,0.595515311177941
C4orf19,0.540266313326443,0.184119885457405,0.00251576399945492,1.71646391853792,1.19648888392488,2.46241183117213,0.034381144256507,TRUE,risk,0.540266313326443
CHMP5,-0.745625240512919,0.24715451927881,0.00251734176620125,0.474437569596301,0.292278519243046,0.770125043836248,0.034381144256507,TRUE,protective,0.745625240512919
LONRF2,-0.262436972606285,0.0891648558888253,0.00252081750699703,0.769174841926445,0.645842191821278,0.916059596205959,0.0343901472183617,TRUE,protective,0.262436972606285
C12orf45,0.774786477282524,0.252988738631951,0.00252445807049227,2.17012870593116,1.32171290353232,3.5631479330498,0.0344013761615074,TRUE,risk,0.774786477282524
SPIDR,-0.6517494790989,0.218946626995195,0.00253212877677373,0.521133267026999,0.339295161339114,0.80042368105214,0.034450068858838,TRUE,protective,0.6517494790989
RPRD1A,2.68138914148539,0.971661345333706,0.00253367418798006,14.6053681330947,2.17479173216923,98.0860719432872,0.034450068858838,TRUE,risk,2.68138914148539
ARID4A,-0.792581535905221,0.262740139013406,0.00254235544795978,0.452674689632641,0.270481328658097,0.757591570740288,0.0344978322474472,TRUE,protective,0.792581535905221
CREB1,1.16409594996663,0.399788909751553,0.00254446871806341,3.20302587822932,1.46303008663459,7.01241544540371,0.0344978322474472,TRUE,risk,1.16409594996663
PSMG4,0.568269512215841,0.185199956393793,0.00254566313308353,1.76520973299116,1.22786587037948,2.53770829258712,0.0344978322474472,TRUE,risk,0.568269512215841
MEAF6,-0.492220797306411,0.162100558491098,0.00255771349033071,0.611267384739179,0.44488569634844,0.839873744453293,0.0345900963824855,TRUE,protective,0.492220797306411
NELL2,-0.315679112832137,0.107324959800735,0.00255984551969551,0.729293433528913,0.590942810240108,0.900034492292555,0.0345900963824855,TRUE,protective,0.315679112832137
BMI1,-0.556303575602242,0.181340435934024,0.00256130948104598,0.573324402154121,0.401828125605509,0.818013596261002,0.0345900963824855,TRUE,protective,0.556303575602242
PFDN2,0.537928409161791,0.178964523967453,0.00256406483305843,1.7124556776615,1.20581771949674,2.4319633063437,0.0345900963824855,TRUE,risk,0.537928409161791
LRRC3,3.34828518825325,1.21213941066126,0.00256789493895835,28.4538987046311,2.64452626486357,306.150996588864,0.0345900963824855,TRUE,risk,3.34828518825325
QRICH1,-0.703405743877875,0.23199930980531,0.00256946907607816,0.494896938135636,0.314074710107456,0.779823944730318,0.0345900963824855,TRUE,protective,0.703405743877875
SP6,0.558537402695842,0.185877528310231,0.00257989639833153,1.74811384301545,1.21436031350826,2.51647058467663,0.0346922191890177,TRUE,risk,0.558537402695842
CCNB1IP1,0.522895771664476,0.173914809535777,0.00258282694984742,1.68690547683397,1.19964147938425,2.37208377392307,0.0346934181052113,TRUE,risk,0.522895771664476
ELL2,9.27404456196465,3.66890266330806,0.0025897697735505,10657.7708459557,8.02848097948838,14148140.8120796,0.0347484493791776,TRUE,risk,9.27404456196465
CCNB2,0.51709525358496,0.171992309928653,0.00260972598769519,1.67714887514528,1.19720578144647,2.3494944586741,0.0349539305988444,TRUE,risk,0.51709525358496
CDH3,0.265093944983693,0.0887456606490921,0.00261127574000281,1.30355343233213,1.09543599186865,1.55121026108172,0.0349539305988444,TRUE,risk,0.265093944983693
VWA8,-0.459197848304779,0.154885380751476,0.0026136722880217,0.631790233906543,0.466371293668776,0.855882223195266,0.0349539305988444,TRUE,protective,0.459197848304779
RASA1,-0.383680751065679,0.126305772003892,0.00262247790731934,0.681348912375918,0.531931762314576,0.872736642714907,0.0350333208406664,TRUE,protective,0.383680751065679
VEGFA,0.56739294406628,0.188648898817915,0.00263040107514487,1.76366308433243,1.21852498961985,2.55268254778049,0.0351007618879987,TRUE,risk,0.56739294406628
GIT1,0.738609768024507,0.246323343684599,0.0026608669459151,2.09302370243964,1.29151508590451,3.39194506265182,0.0354528223445617,TRUE,risk,0.738609768024507
ZNF627,4.04608445799932,1.52727591046922,0.00266506327847913,57.1731543116145,2.86515850567611,1140.8686700802,0.0354528223445617,TRUE,risk,4.04608445799932
HYPK,0.708925664355811,0.232270559339182,0.00266562260219783,2.03180724273076,1.28875336583532,3.20328216480535,0.0354528223445617,TRUE,risk,0.708925664355811
RB1,-0.649214965048249,0.218049638684142,0.0026705990666057,0.522455761847443,0.340754754019166,0.801045384893557,0.0354528223445617,TRUE,protective,0.649214965048249
NHLRC2,-0.526470036680718,0.175632040643992,0.0026714101855215,0.590686395147321,0.418654686389622,0.833408603212012,0.0354528223445617,TRUE,protective,0.526470036680718
