"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
MRPL27,9.84941737193722e-11,-0.623442794010061,0.229,0.381,1.20468223876164e-06,Positive,MRPL27
MSMO1,1.0752322256882e-10,-0.637489225920657,0.14,0.282,1.31511653523924e-06,Positive,MSMO1
METTL23,1.08588599640671e-10,-0.551983751512857,0.136,0.271,1.32814716220504e-06,Positive,METTL23
ACBD3,1.14539957271589e-10,-0.663826488193778,0.173,0.317,1.40093821738881e-06,Positive,ACBD3
COMT,1.14818212641156e-10,-0.635725509414027,0.264,0.423,1.40434155881398e-06,Positive,COMT
CCT3,1.15130566143732e-10,-0.419079868049282,0.315,0.488,1.40816195450398e-06,Positive,CCT3
ELOC,1.23478653696413e-10,-0.413590069786393,0.299,0.475,1.51026741336083e-06,Positive,ELOC
TMA7,1.29144306775906e-10,-0.423862744214093,0.682,0.816,1.57956401617611e-06,Positive,TMA7
CRACR2B,1.34380747686627e-10,-0.417901104819975,0.181,0.333,1.64361092495513e-06,Positive,CRACR2B
CDK12,1.38926450192653e-10,-0.446068768699083,0.247,0.411,1.69920941230634e-06,Positive,CDK12
MRPL24,1.44088204460866e-10,-0.476504609223792,0.153,0.298,1.76234282876085e-06,Positive,MRPL24
RAB4A,1.68858680620786e-10,-0.450028866390756,0.2,0.35,2.06531052267283e-06,Positive,RAB4A
C19orf24,1.72311367086987e-10,-0.635686019621443,0.208,0.361,2.10754033084094e-06,Positive,C19orf24
ECI2,1.79195310897882e-10,-0.504575134107443,0.128,0.266,2.19173784759199e-06,Positive,ECI2
TSNAX,1.93939733923324e-10,-0.524745981761884,0.14,0.275,2.37207688561618e-06,Positive,TSNAX
OXLD1.1,1.9402616793204e-10,-0.535499981316937,0.153,0.298,2.37313405997679e-06,Positive,OXLD1
TKT,2.03798687076983e-10,-0.625979150417166,0.165,0.307,2.49266174163858e-06,Positive,TKT
POP7,2.07549185913101e-10,-0.592609062409229,0.159,0.298,2.53853409290313e-06,Positive,POP7
ECHS1,2.31443763806764e-10,-0.44114284792197,0.264,0.43,2.83078867512053e-06,Positive,ECHS1
COX6A1,2.54232088339491e-10,-0.439724137830534,0.54,0.701,3.10951267248031e-06,Positive,COX6A1
COA4,2.71736389830284e-10,-0.484992579754691,0.219,0.367,3.3236077840142e-06,Positive,COA4
C1orf35,3.02347738225243e-10,-0.461151876724165,0.144,0.287,3.69801518623294e-06,Positive,C1orf35
PPT1,3.21857681654345e-10,-0.601006322915239,0.138,0.281,3.93664130431429e-06,Positive,PPT1
TMEM256,3.42546617478362e-10,-0.430149959932293,0.229,0.385,4.18968767837785e-06,Positive,TMEM256
ZFAS1,3.5263393760075e-10,-0.429926693183149,0.46,0.639,4.31306569079478e-06,Positive,ZFAS1
LASP1.2,3.87743244772134e-10,-0.486402656426065,0.235,0.386,4.74248762680798e-06,Positive,LASP1
TSTA3,3.9139629116094e-10,-0.572884711181919,0.19,0.335,4.78716803718945e-06,Positive,TSTA3
BOLA3,4.14189319844657e-10,-0.712200046438029,0.165,0.304,5.06594957102e-06,Positive,BOLA3
TOMM20.1,4.36723817470223e-10,-0.470518874065848,0.386,0.546,5.3415690114783e-06,Positive,TOMM20
SLC39A6,5.02184865698989e-10,-0.605513379643195,0.186,0.331,6.14222309236433e-06,Positive,SLC39A6
S100A4.1,5.48476086390856e-10,0.91806156028517,0.47,0.362,6.70841101264656e-06,Positive,S100A4
TMEM141,5.59720248245744e-10,-0.449102260944373,0.264,0.423,6.84593835629369e-06,Positive,TMEM141
TFAM,5.64126888429309e-10,-0.745202860981882,0.142,0.274,6.89983597237888e-06,Positive,TFAM
IFT20,6.16734793372094e-10,-0.551200423421844,0.208,0.358,7.54328325773409e-06,Positive,IFT20
FAM207A,6.26499133874339e-10,-0.419026999206563,0.128,0.259,7.66271090641703e-06,Positive,FAM207A
DPY30,6.74912151449633e-10,-0.429752819090094,0.26,0.421,8.25485052438046e-06,Positive,DPY30
H2AFJ,7.46077789750159e-10,-0.493885187027665,0.394,0.556,9.12527744643419e-06,Positive,H2AFJ
MTDH,7.52919665038143e-10,-0.460386806205777,0.52,0.662,9.20896042308153e-06,Positive,MTDH
PDXK,7.74509679125685e-10,-0.514480966305784,0.169,0.306,9.47302788538626e-06,Positive,PDXK
ALDH3B2.1,7.91317949599707e-10,-0.443264346204363,0.12,0.253,9.67860984155402e-06,Positive,ALDH3B2
USP14,8.33539040113296e-10,-0.629463563281458,0.157,0.291,1.01950159996257e-05,Positive,USP14
MRPS23,9.05274768869097e-10,-0.692607812850333,0.163,0.294,1.10724156980379e-05,Positive,MRPS23
TRPS1,1.01190898720126e-09,-0.490301268575749,0.266,0.415,1.23766588224586e-05,Positive,TRPS1
ATP5ME,1.05784549770309e-09,-0.409902661235842,0.567,0.71,1.29385082824064e-05,Positive,ATP5ME
FDPS,1.11617508512727e-09,-0.56867680213946,0.229,0.374,1.36519374661917e-05,Positive,FDPS
NIT2,1.15980380335397e-09,-0.423924257610556,0.165,0.307,1.41855603188224e-05,Positive,NIT2
BTF3L4,1.18669915030715e-09,-0.464431327554084,0.245,0.397,1.45145173074068e-05,Positive,BTF3L4
ERBB3,1.66776703427185e-09,-0.49050249521193,0.179,0.328,2.0398458596179e-05,Positive,ERBB3
SWI5,2.16648631796937e-09,-0.495225277714107,0.14,0.271,2.64982941550834e-05,Positive,SWI5
CPNE3.1,2.44357070357676e-09,-0.454757261723846,0.278,0.422,2.98873132754473e-05,Positive,CPNE3
PHB,2.59673144836705e-09,-0.475731384988625,0.266,0.412,3.17606223449774e-05,Positive,PHB
NUBP2,2.73916515482286e-09,-0.446689158697811,0.144,0.274,3.35027290086384e-05,Positive,NUBP2
C14orf119,3.15849766487172e-09,-0.686311522017802,0.128,0.251,3.86315849390461e-05,Positive,C14orf119
GGPS1,3.4753380334497e-09,-0.665500191154039,0.142,0.269,4.25068594871233e-05,Positive,GGPS1
GTF2H5.1,3.93248411181159e-09,-0.442952569152035,0.328,0.484,4.80982131715676e-05,Positive,GTF2H5
C7orf50,3.99660841135158e-09,-0.566174000243641,0.204,0.342,4.88825174792412e-05,Positive,C7orf50
FIBP,4.03401885195796e-09,-0.405924011302537,0.169,0.302,4.93400845782978e-05,Positive,FIBP
FAM136A,4.69117869854029e-09,-0.538000976949838,0.128,0.252,5.73778066618463e-05,Positive,FAM136A
MSI2,5.17180120618189e-09,-0.409293848500082,0.163,0.295,6.32563005528107e-05,Positive,MSI2
