"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj
APRT,2.39429513982169e-103,-0.92401406745589,0.347,0.738,3.15759643039684e-99
UBE2V2,1.03678188980519e-102,-1.07925555577825,0.167,0.504,1.36730795627509e-98
NASP,1.23329039408017e-102,-0.959108623771521,0.275,0.652,1.62646337171293e-98
PSMA3,1.92709944293381e-102,-1.06293942110401,0.237,0.59,2.54145874534111e-98
DCTN3,6.33597489305287e-102,-1.02297601710546,0.198,0.543,8.35588368895813e-98
RHEB,1.0484117162452e-101,-1.53260262775462,0.335,0.662,1.38264537138417e-97
ATP5PD,1.07865572158904e-101,-1.02420638639075,0.269,0.631,1.42253116563162e-97
RPL36A,1.27381892921661e-101,-0.870004390293241,0.397,0.783,1.67991240385086e-97
ILF2,2.47446435977404e-101,-1.04542100517299,0.236,0.593,3.26332359767001e-97
EIF5A,1.43880988790363e-100,-1.07215362556244,0.321,0.677,1.89750248016731e-96
NDUFB5,1.57084043358076e-100,-1.12464725381113,0.209,0.548,2.07162436380631e-96
DGUOK,1.70779737561255e-100,-0.955581312819744,0.216,0.569,2.25224317895783e-96
PSMB7,2.92707630167769e-100,-0.933609390048799,0.23,0.59,3.86022822665253e-96
PGAM1,4.9542528699766e-100,-0.929756376488056,0.341,0.713,6.53366868492514e-96
SOD1,1.22476342158872e-99,-0.883606067187731,0.394,0.762,1.61521800039121e-95
SSR3,2.55525620874174e-99,-1.17198572567092,0.378,0.739,3.3698718880886e-95
NDUFA13,9.29645714108729e-99,-1.00543161671605,0.23,0.578,1.22601676776659e-94
XRCC6,1.23138964192517e-98,-0.928053643230166,0.298,0.665,1.62395665977091e-94
SLC25A6,2.09768639653507e-98,-1.06132377976182,0.519,0.841,2.76642881975045e-94
CKLF,3.01982413877918e-98,-0.948674647778196,0.22,0.573,3.98254407422198e-94
WDR83OS,8.53865657200378e-98,-0.879112157349963,0.38,0.764,1.12607802871586e-93
MRPL20,1.29969284850257e-97,-0.818733240350899,0.284,0.663,1.71403492860519e-93
SPCS1,7.06855152514539e-97,-1.01013201105582,0.387,0.739,9.32200575136174e-93
THOC7,1.37552859073635e-95,-0.92199828757374,0.202,0.541,1.8140471054631e-91
ELOB,5.77927892017791e-95,-0.767096480245672,0.579,0.907,7.62171303993063e-91
