"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj
RAN,1.19151503397398e-152,0.997297923672743,0.676,0.286,1.57137002680488e-148
NDUFS5,1.34816807198358e-152,1.00485151992551,0.721,0.343,1.77796405333194e-148
NDUFB2,2.03370166133751e-152,1.04979551846705,0.672,0.295,2.6820457509719e-148
EIF2S2,3.12966348812321e-152,1.30486113087629,0.592,0.229,4.12740020813689e-148
TMEM123,4.5002540142626e-152,1.03228798902622,0.586,0.187,5.93493499400952e-148
SLIRP,4.94895191960631e-152,1.43703379694376,0.511,0.156,6.52667779157681e-148
SF3B6,1.81038909266104e-151,1.19743056662107,0.609,0.235,2.38754113540138e-147
HMGN2,2.15298298052045e-151,1.13561712050535,0.713,0.331,2.83935395471037e-147
TXNL4A,1.56166537177901e-150,1.47704284569061,0.517,0.164,2.05952429230216e-146
SNRPD3,2.18607158546501e-150,1.14245069528035,0.573,0.192,2.88299120691126e-146
DDIT4,2.32340729078631e-150,2.43579429635347,0.604,0.259,3.06410953508899e-146
OCIAD2,5.75736060993603e-150,1.30021827139322,0.519,0.148,7.59280717238363e-146
ATP5PB,1.11407751234306e-149,1.298013750059,0.518,0.157,1.46924542327802e-145
ANXA5,3.57866663317549e-149,1.41639616915434,0.513,0.15,4.71954555583183e-145
LY6E,1.10386568591414e-148,1.23498688110403,0.696,0.337,1.45577806658356e-144
PDCD6,2.89933280241065e-147,1.13049754379578,0.516,0.144,3.82364009981917e-143
TMEM50A,5.23694667508079e-147,1.18643013840312,0.527,0.161,6.90648527509655e-143
CALR,5.42090282164056e-147,1.20581478143937,0.696,0.361,7.14908664117957e-143
GUK1,1.45538199676754e-145,0.991792185221713,0.707,0.346,1.91935777733703e-141
ERH,1.95934015034834e-145,1.3182691669961,0.561,0.209,2.58397779027939e-141
NDUFB4,6.44203713916373e-145,1.14798222998381,0.626,0.273,8.49575857912912e-141
COX7A2L,8.6967339808624e-144,1.04927594024704,0.562,0.196,1.14692527739613e-139
COMMD6,6.97548159466691e-143,0.8790870610272,0.789,0.428,9.19926512704672e-139
SUMO1,8.20939755179039e-143,1.15573583313051,0.542,0.177,1.08265534913012e-138
HSPE1,4.91904709235361e-142,1.10788461565736,0.653,0.29,6.48723930539594e-138
DDT,9.60375274226095e-142,1.15281193295974,0.567,0.21,1.26654291164937e-137
RTRAF,1.51803847210063e-141,1.01403386140759,0.592,0.221,2.00198913700631e-137
NDUFA6,2.22031079235115e-141,1.410514485585,0.526,0.181,2.92814587295269e-137
ATP6V0B,1.06152841992597e-140,1.13430022530939,0.635,0.279,1.39994368019837e-136
CAP1,2.41733140561722e-140,1.1230536981236,0.525,0.158,3.18797665772799e-136
TSTD1,7.55251352731368e-140,1.12821835397587,0.565,0.203,9.96025483982128e-136
UBE2L3,4.6671955178854e-139,1.07760904978468,0.52,0.161,6.15509744898726e-135
NDUFA1,1.10890517369088e-138,1.16856051466435,0.676,0.333,1.46242414306353e-134
MRPS21,4.84216093825932e-138,0.955697479420608,0.582,0.21,6.3858418453764e-134
CBX3,8.21764692330318e-138,1.03575642257184,0.541,0.18,1.08374327624522e-133
PSMD8,1.29912851520267e-137,1.19263566705976,0.594,0.25,1.71329068584928e-133
ATP5MC2,1.51627227167396e-136,0.905220449599732,0.707,0.345,1.99965987188362e-132
CAPZB,4.31321661979925e-136,1.07978969833761,0.525,0.162,5.68827007819125e-132
LAMTOR5,1.49680279407012e-135,0.971762249248759,0.591,0.221,1.97398352481967e-131
ATP5MG,3.76904136906379e-135,0.806066357225169,0.846,0.56,4.97061175752132e-131
TMCO1,4.99785318899439e-135,1.19942041617959,0.52,0.178,6.59116878564579e-131
