gene,beta,se,pval,HR,HR_low,HR_up,FDR,sig,direction,abs_logHR
KIF18A,0.63316498331424,0.214365061952539,0.00231286696597713,1.88356259947217,1.23739635929306,2.86715573347675,0.0332994289506631,TRUE,risk,0.63316498331424
FANCA,0.471611532563744,0.159689931183781,0.0023190375124543,1.60257471470026,1.17189168441591,2.1915384760808,0.0333439384090791,TRUE,risk,0.471611532563744
YPEL5,-0.489610583097042,0.16253908368263,0.00232182163003259,0.612865007714565,0.44566524206572,0.842792935657266,0.0333439384090791,TRUE,protective,0.489610583097042
ALG14,-0.512010679082802,0.166414383335835,0.00232629384377999,0.599289387950369,0.432495710568085,0.830407705172814,0.0333660355348721,TRUE,protective,0.512010679082802
LUC7L2,-0.609029790869196,0.198838697520244,0.00233311234959881,0.543878288861281,0.368338237978294,0.803075984503423,0.0334203429734276,TRUE,protective,0.609029790869196
ABCG1,-0.335883358862305,0.110086549148616,0.00233595680181774,0.714706465129611,0.575996902909695,0.886819579615254,0.0334203429734276,TRUE,protective,0.335883358862305
CHCHD6,0.695707168562851,0.229842094906104,0.00234103757082871,2.00512653514029,1.2778981558822,3.14620723366498,0.0334509564454846,TRUE,risk,0.695707168562851
ADD1,-0.603475986690023,0.198035251515158,0.0023497489111279,0.546907285817182,0.370973339679214,0.806277829933976,0.0335333050378529,TRUE,protective,0.603475986690023
POU2F1,0.820140519414284,0.270798633200808,0.00235877336125858,2.27081890925707,1.33559274671445,3.86092132599904,0.0336199100387908,TRUE,risk,0.820140519414284
FBXO21,-0.475730930830671,0.157300297075866,0.0023656623328037,0.621430667587766,0.456558009244914,0.845842295609402,0.033638878249926,TRUE,protective,0.475730930830671
HHEX,-1.55197109129058,0.565196403104108,0.00236601921926682,0.211830025736328,0.0699652882983611,0.641346028792174,0.033638878249926,TRUE,protective,1.55197109129058
TTC33,-0.842050862131438,0.273738080607496,0.00237886559640745,0.430826051939388,0.251936678176838,0.736737057791154,0.0337792974950542,TRUE,protective,0.842050862131438
ADAM10,-0.444596538838177,0.14467893598092,0.00239767019382228,0.641082875903245,0.482793017023445,0.85127008735592,0.0340038663148811,TRUE,protective,0.444596538838177
ISOC2,0.597487068808252,0.199034815898929,0.0024029887953043,1.81754568958486,1.23044861391315,2.68477065712041,0.0340046361831317,TRUE,risk,0.597487068808252
NAT9,0.791222930626999,0.262820805045713,0.00240370384132564,2.20609267555591,1.31797194885255,3.6926771448957,0.0340046361831317,TRUE,risk,0.791222930626999
